fbpzoningmodcat,modcat_id,FREQUENCY,SUM_ACRES,manual_county,zone,juris,gg_id,tra_id,sesit_id,ppa_id,exp2020_id,exsfd_id,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,notes,res_rent_cat,job_out_cat
san_ramonNANAHRADISNAinNA,1847,1501,4572.434121,13,1175,san_ramon,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
san_ramonNANAHRADISNAinsfd,1848,10107,1952.415276,13,1175,san_ramon,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
san_ramonNANAHRADISNAoutNA,1849,2,108.4679289,13,1171,san_ramon,NA,NA,HRADIS,NA,out,NA,,,,,0,0,,,,
san_ramonNANAHRANAinNA,1850,747,1042.192401,13,1170,san_ramon,NA,NA,HRA,NA,in,NA,,,,,,,,,,
san_ramonNANAHRANAinsfd,1851,3710,670.2642966,13,1168,san_ramon,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
santa_claraGGNADISNAinNA,1852,1,0.136023357,85,444,santa_clara,GG,NA,DIS,NA,in,NA,,,25,1.5,,,,,,
santa_claraGGNAHRADISNAinNA,1853,106,36.77256904,85,461,santa_clara,GG,NA,HRADIS,NA,in,NA,HM,,35,1,,,,,,
santa_claraGGNAHRADISNAinsfd,1854,201,31.5718729,85,461,santa_clara,GG,NA,HRADIS,NA,in,sfd,HM,,35,1,,,,,,
santa_claraGGNAHRANAinNA,1855,205,168.2798852,85,460,santa_clara,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,,
santa_claraGGNAHRANAinsfd,1856,60,8.605508564,85,436,santa_clara,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,,
santa_claraGGNANANAinNA,1857,5,80.18829462,85,416,santa_clara,GG,NA,NA,NA,in,NA,,,25,1.5,,,,,,
santa_claraGGNANANAinsfd,1858,2,0.112661741,85,416,santa_clara,GG,NA,NA,NA,in,sfd,,,25,1.5,,,,,,
santa_claraGGtra1DISNAinNA,1859,132,174.8234852,85,543,santa_clara,GG,tra1,DIS,NA,in,NA,HM,,150,5,,,,,,
santa_claraGGtra1DISNAinsfd,1860,103,15.15168701,85,545,santa_clara,GG,tra1,DIS,NA,in,sfd,HM,,50,2,,,,,,
santa_claraGGtra1NANAinNA,1861,55,145.6579541,85,543,santa_clara,GG,tra1,NA,NA,in,NA,HM,,150,5,,,,,,
santa_claraGGtra1NANAinsfd,1862,1,0.371691051,85,545,santa_clara,GG,tra1,NA,NA,in,sfd,HM,,50,2,,,,,,
santa_claraGGtra2bDISNAinNA,1863,204,173.7345784,85,414,santa_clara,GG,tra2b,DIS,NA,in,NA,HM,,40,2,,,,,,
santa_claraGGtra2bDISNAinsfd,1864,288,47.13179298,85,414,santa_clara,GG,tra2b,DIS,NA,in,sfd,HM,,35,1.5,,,,,,
santa_claraGGtra2bHRANAinNA,1865,105,50.83476517,85,413,santa_clara,GG,tra2b,HRA,NA,in,NA,HM,,65,2.5,,,,,,
santa_claraGGtra2bHRANAinsfd,1866,4,0.149620943,85,413,santa_clara,GG,tra2b,HRA,NA,in,sfd,HM,,50,2,,,,,,
santa_claraGGtra2bNANAinNA,1867,23,1.116575029,85,416,santa_clara,GG,tra2b,NA,NA,in,NA,HM,,40,2,,,,,,
santa_claraGGtra2bNANAinsfd,1868,7,0.349410543,85,416,santa_clara,GG,tra2b,NA,NA,in,sfd,HM,,35,1.5,,,,,,
santa_claraGGtra2cHRADISNAinNA,1869,107,79.70281546,85,465,santa_clara,GG,tra2c,HRADIS,NA,in,NA,HM,,65,2.5,,,,,,
santa_claraGGtra2cHRADISNAinsfd,1870,247,58.63525028,85,465,santa_clara,GG,tra2c,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
santa_claraGGtra2cHRANAinNA,1871,440,210.0822039,85,462,santa_clara,GG,tra2c,HRA,NA,in,NA,HM,,65,2.5,,,,,,
santa_claraGGtra2cHRANAinsfd,1872,621,106.2489286,85,462,santa_clara,GG,tra2c,HRA,NA,in,sfd,HM,,50,2,,,,,,
santa_claraGGtra2cNANAinNA,1873,569,741.9156043,85,415,santa_clara,GG,tra2c,NA,NA,in,NA,HM,,40,2,,,,,,
santa_claraGGtra2cNANAinsfd,1874,190,28.47409161,85,416,santa_clara,GG,tra2c,NA,NA,in,sfd,HM,,35,1.5,,,,,,
santa_claraGGtra3DISNAinNA,1875,617,171.2026028,85,545,santa_clara,GG,tra3,DIS,NA,in,NA,HM,,35,2,,,,,,
santa_claraGGtra3DISNAinsfd,1876,956,133.0490376,85,438,santa_clara,GG,tra3,DIS,NA,in,sfd,HM,,35,2,,,,,,
santa_claraGGtra3HRADISNAinNA,1877,618,223.3846816,85,441,santa_clara,GG,tra3,HRADIS,NA,in,NA,HM,,50,2.5,,,,,,
santa_claraGGtra3HRADISNAinsfd,1878,620,97.59242842,85,441,santa_clara,GG,tra3,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
santa_claraGGtra3HRANAinNA,1879,727,367.3721208,85,439,santa_clara,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,,
santa_claraGGtra3HRANAinsfd,1880,1988,289.7180859,85,462,santa_clara,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,,
