pba50zoningmodcat,FREQUENCY,SUM_ACRES,manual_county,ZONE_ID,juris_id,gg_id,tra_id,sesit_id,ppa_id,exp2020_id,exsfd_id,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,notes,res_rent_cat
umarNANADRNAoutNA,2596,222288.5746,41,1416,umar,NA,NA,DR,NA,out,NA,,,,,0,0,,,
umarNANADRNAoutsfd,4196,7016.548245,41,1416,umar,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
umarNANAHRANAoutNA,142,410.3744035,41,1448,umar,NA,NA,HRA,NA,out,NA,,,,,0,0,,,
umarNANAHRANAoutsfd,343,128.9943635,41,1453,umar,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,
umarNANAHRADRNAoutNA,951,324.3138018,41,1444,umar,NA,NA,HRADR,NA,out,NA,,,,,0,0,,,
umarNANAHRADRNAoutsfd,2011,605.0317597,41,1414,umar,NA,NA,HRADR,NA,out,sfd,,,,,0,0,,,
umarNANANANAoutNA,519,70291.3949,41,1453,umar,NA,NA,NA,NA,out,NA,,,,,0,0,,,
umarNANANANAoutsfd,411,148.2361917,41,1448,umar,NA,NA,NA,NA,out,sfd,,,,,0,0,,,
umarNAtra3HRANAoutNA,1,0.001057492,41,1438,umar,NA,tra3,HRA,NA,out,NA,,,,,0,0,,,
umarNAtra3NANAoutNA,45,532.2532491,41,1404,umar,NA,tra3,NA,NA,out,NA,,,,,0,0,,,
umarNAtra3NANAoutsfd,3,2.090589914,41,1446,umar,NA,tra3,NA,NA,out,sfd,,,,,0,0,,,
unapNANADRppaoutNA,25,746.1466013,55,1292,unap,NA,NA,DR,ppa,out,NA,IW,,,2,,,,,
unapNANADRppaoutsfd,1,23.89009415,55,1292,unap,NA,NA,DR,ppa,out,sfd,IW,,,2,,,,,
amerNANANANAoutNA,1,14.73793226,55,1291,amer,NA,NA,NA,NA,out,NA,,,,,0,0,,,
caliNANANANAoutNA,1,4.674195758,55,1316,cali,NA,NA,NA,NA,out,NA,,,,,0,0,,,
caliNANANANAoutsfd,1,4.895931488,55,1316,cali,NA,NA,NA,NA,out,sfd,,,,,0,0,,,
napaNANADRNAoutNA,2,30.20944576,55,1292,napa,NA,NA,DR,NA,out,NA,,,,,0,0,,,
napaNANADRNAoutsfd,1,1.093832803,55,1309,napa,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
napaNANANANAoutNA,8,46.90651168,55,1293,napa,NA,NA,NA,NA,out,NA,,,,,0,0,,,
napaNANANANAoutsfd,2,4.862246489,55,1302,napa,NA,NA,NA,NA,out,sfd,,,,,0,0,,,
shelNANADRNAoutNA,57,463.9841776,55,1314,shel,NA,NA,DR,NA,out,NA,,,,,0,0,,,
shelNANADRNAoutsfd,26,278.3780353,55,1314,shel,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
shelNANAHRANAoutNA,17,240.3015776,55,1314,shel,NA,NA,HRA,NA,out,NA,,,,,0,0,,,
shelNANAHRANAoutsfd,20,27.16579636,55,1314,shel,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,
shelNANANANAoutNA,45,468.0223261,55,1314,shel,NA,NA,NA,NA,out,NA,,,,,0,0,,,
shelNANANANAoutsfd,38,221.4384846,55,1314,shel,NA,NA,NA,NA,out,sfd,,,,,0,0,,,
unapNANADRNAoutNA,3953,308296.3383,55,1313,unap,NA,NA,DR,NA,out,NA,,,,,0,0,,,
unapNANADRNAoutsfd,1996,37243.37538,55,1312,unap,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
unapNANAHRANAoutNA,1039,1435.540723,55,1311,unap,NA,NA,HRA,NA,out,NA,,,,,0,0,,,
unapNANAHRANAoutsfd,1193,1112.199282,55,1315,unap,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,
unapNANAHRADRNAoutNA,480,824.590746,55,1313,unap,NA,NA,HRADR,NA,out,NA,,,,,0,0,,,
unapNANAHRADRNAoutsfd,478,452.768881,55,1313,unap,NA,NA,HRADR,NA,out,sfd,,,,,0,0,,,
unapNANANANAoutNA,1954,80162.57482,55,1308,unap,NA,NA,NA,NA,out,NA,,,,,0,0,,,
unapNANANANAoutsfd,1398,22740.47317,55,1315,unap,NA,NA,NA,NA,out,sfd,,,,,0,0,,,
younNANADRNAoutNA,3,43.34064026,55,1310,youn,NA,NA,DR,NA,out,NA,,,,,0,0,,,
sfraNANANANAoutNA,6,0.381605282,75,149,sfra,NA,NA,NA,NA,out,NA,,,,,0,0,,,
sfraNAtra3HRANAoutNA,1,0.78401993,75,54,sfra,NA,tra3,HRA,NA,out,NA,,,,,0,0,,,
sfraNAtra3NANAoutNA,3,2.363229085,75,149,sfra,NA,tra3,NA,NA,out,NA,,,,,0,0,,,
sfraGGtra1NANAoutsfd,1,0.018079611,81,204,sfra,GG,tra1,NA,NA,out,sfd,HM,,50,2,,,,,2
sfraGGtra1DRNAoutNA,1,0.022452987,81,204,sfra,GG,tra1,DR,NA,out,NA,,,,,0,0,,,2
sfraGGtra1DRNAoutsfd,3,0.112877889,81,164,sfra,GG,tra1,DR,NA,out,sfd,,,,,0,0,,,2
sfraGGtra3HRADRNAoutNA,2,0.052715704,81,190,sfra,GG,tra3,HRADR,NA,out,NA,,,,,0,0,,,2
sfraGGtra3HRADRNAoutsfd,2,0.053447806,81,190,sfra,GG,tra3,HRADR,NA,out,sfd,,,,,0,0,,,2
sfraGGtra3NANAoutsfd,1,0.013529306,81,163,sfra,GG,tra3,NA,NA,out,sfd,,,,,0,0,,,2
usmtGGNADRNAoutNA,1,6.465431812,81,332,usmt,GG,NA,DR,NA,out,NA,,,,,0,0,,,
burlNANAHRANAoutNA,2,2.023276374,81,246,burl,NA,NA,HRA,NA,out,NA,,,,,0,0,,,
burlNANAHRANAoutsfd,1,0.659740347,81,246,burl,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,
burlNANAHRADRNAoutNA,1,10.05852152,81,249,burl,NA,NA,HRADR,NA,out,NA,,,,,0,0,,,
dalcNAtra3NANAoutsfd,1,0.066815605,81,163,dalc,NA,tra3,NA,NA,out,sfd,,,,,0,0,,,
halfNANADRNAoutNA,5,25.39671394,81,296,half,NA,NA,DR,NA,out,NA,,,,,0,0,,,
halfNANADRNAoutsfd,1,28.07579621,81,296,half,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
hillNANAHRADRNAoutNA,1,6.723521518,81,252,hill,NA,NA,HRADR,NA,out,NA,,,,,0,0,,,
menpNANADRNAoutNA,1,0.087677677,81,335,menp,NA,NA,DR,NA,out,NA,,,,,0,0,,,
menpNANANANAoutNA,3,0.445717773,81,357,menp,NA,NA,NA,NA,out,NA,,,,,0,0,,,
paciNANAHRADRNAoutsfd,1,0.60152464,81,225,paci,NA,NA,HRADR,NA,out,sfd,,,,,,,,,
paciNANANANAoutNA,22,14.44868401,81,226,paci,NA,NA,NA,NA,out,NA,,,,,0,0,,,
porvNANANANAoutNA,1,16.0280357,81,347,porv,NA,NA,NA,NA,out,NA,,,,,0,0,,,
porvNANANANAoutsfd,2,3.141867689,81,347,porv,NA,NA,NA,NA,out,sfd,,,,,0,0,,,
redcNANADRNAoutNA,1,173.649351,81,312,redc,NA,NA,DR,NA,out,NA,,,,,0,0,,,
redcNANANANAoutNA,3,728.6577024,81,313,redc,NA,NA,NA,NA,out,NA,,,,,0,0,,,
sfraNAtra3DRNAoutNA,1,0.066075602,81,159,sfra,NA,tra3,DR,NA,out,NA,,,,,0,0,,,
sfraNAtra3DRNAoutsfd,2,0.117349899,81,159,sfra,NA,tra3,DR,NA,out,sfd,,,,,0,0,,,
smatNANADRNAoutNA,1,7.572735137,81,261,smat,NA,NA,DR,NA,out,NA,,,,,0,0,,,
smatNANANANAoutNA,1,0.582286162,81,262,smat,NA,NA,NA,NA,out,NA,,,,,0,0,,,
ssfrNANANANAoutNA,1,0.23607261,81,212,ssfr,NA,NA,NA,NA,out,NA,,,,,0,0,,,
usmtNANADRNAoutNA,3406,163675.2538,81,297,usmt,NA,NA,DR,NA,out,NA,,,,,0,0,,,
usmtNANADRNAoutsfd,939,6814.104408,81,296,usmt,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
usmtNANAHRANAoutNA,15,20.83654917,81,246,usmt,NA,NA,HRA,NA,out,NA,,,,,0,0,,,
usmtNANAHRANAoutsfd,34,40.99375756,81,246,usmt,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,
usmtNANAHRADRNAoutNA,23,156.7333519,81,294,usmt,NA,NA,HRADR,NA,out,NA,,,,,0,0,,,
usmtNANAHRADRNAoutsfd,16,20.49248568,81,293,usmt,NA,NA,HRADR,NA,out,sfd,,,,,0,0,,,
usmtNANANANAoutNA,428,67459.41239,81,298,usmt,NA,NA,NA,NA,out,NA,,,,,0,0,,,
usmtNANANANAoutsfd,246,1040.925713,81,299,usmt,NA,NA,NA,NA,out,sfd,,,,,0,0,,,
usmtNAtra3NANAoutNA,2,62.58149171,81,212,usmt,NA,tra3,NA,NA,out,NA,,,,,0,0,,,
woodNANANANAoutNA,1,0.75955131,81,299,wood,NA,NA,NA,NA,out,NA,,,,,0,0,,,
woodNANANANAoutsfd,1,1.482699479,81,299,wood,NA,NA,NA,NA,out,sfd,,,,,0,0,,,
sclaGGtra3HRANAoutNA,2,0.446739773,85,440,scla,GG,tra3,HRA,NA,out,NA,,,,,0,0,,,2
sjosGGNAHRADRNAoutsfd,6,1.700821972,85,480,sjos,GG,NA,HRADR,NA,out,sfd,,,,,0,0,,,3
sjosGGtra3DRNAoutNA,2,0.2394553,85,658,sjos,GG,tra3,DR,NA,out,NA,,,,,0,0,,,3
sjosGGtra3HRANAoutNA,4,2.475436926,85,498,sjos,GG,tra3,HRA,NA,out,NA,,,,,0,0,,,3
sjosGGtra3HRANAoutsfd,9,2.298533067,85,499,sjos,GG,tra3,HRA,NA,out,sfd,,,,,0,0,,,3
sjosGGtra3HRADRNAoutsfd,1,0.02791507,85,530,sjos,GG,tra3,HRADR,NA,out,sfd,,,,,0,0,,,3
cupeNANADRNAoutNA,1,3.489743381,85,489,cupe,NA,NA,DR,NA,out,NA,,,,,0,0,,,
cupeNANAHRADRNAoutNA,1,0.26219853,85,488,cupe,NA,NA,HRADR,NA,out,NA,,,,,0,0,,,
cupeNANAHRADRNAoutsfd,2,0.806720522,85,488,cupe,NA,NA,HRADR,NA,out,sfd,,,,,0,0,,,
gilrNANADRNAoutNA,5,85.01302852,85,704,gilr,NA,NA,DR,NA,out,NA,,,,,0,0,,,
gilrNANAHRADRNAoutNA,2,4.013568849,85,704,gilr,NA,NA,HRADR,NA,out,NA,,,,,0,0,,,
gilrNANANANAoutNA,4,2.57285601,85,706,gilr,NA,NA,NA,NA,out,NA,,,,,0,0,,,
gilrNANANANAoutsfd,1,1.134009536,85,706,gilr,NA,NA,NA,NA,out,sfd,,,,,0,0,,,
lahlNANADRNAoutNA,1,1.564096201,85,347,lahl,NA,NA,DR,NA,out,NA,,,,,0,0,,,
lahlNANAHRADRNAoutsfd,2,1.910870112,85,347,lahl,NA,NA,HRADR,NA,out,sfd,,,,,0,0,,,
laltNANAHRANAoutNA,1,0.484046875,85,385,lalt,NA,NA,HRA,NA,out,NA,,,,,0,0,,,
laltNANAHRANAoutsfd,1,0.523735536,85,384,lalt,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,
lgatNANADRNAoutNA,1,2.373630046,85,512,lgat,NA,NA,DR,NA,out,NA,,,,,0,0,,,
lgatNANADRNAoutsfd,3,12.69039785,85,514,lgat,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
lgatNANAHRANAoutNA,10,4.003186943,85,518,lgat,NA,NA,HRA,NA,out,NA,,,,,0,0,,,
lgatNANAHRANAoutsfd,47,12.80727208,85,518,lgat,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,
lgatNANAHRADRNAoutNA,4,1.72671507,85,514,lgat,NA,NA,HRADR,NA,out,NA,,,,,0,0,,,
lgatNANAHRADRNAoutsfd,33,36.53529875,85,507,lgat,NA,NA,HRADR,NA,out,sfd,,,,,0,0,,,
milpNANADRNAoutNA,27,900.463245,85,618,milp,NA,NA,DR,NA,out,NA,,,,,0,0,,,
milpNANADRNAoutsfd,10,24.01565687,85,618,milp,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
milpNANAHRADRNAoutNA,6,287.4173511,85,615,milp,NA,NA,HRADR,NA,out,NA,,,,,0,0,,,
milpNANAHRADRNAoutsfd,2,2.300016425,85,615,milp,NA,NA,HRADR,NA,out,sfd,,,,,0,0,,,
mrghNANADRNAoutNA,6,208.0653741,85,703,mrgh,NA,NA,DR,NA,out,NA,,,,,0,0,,,
mrghNANAHRANAoutNA,2,42.38043236,85,697,mrgh,NA,NA,HRA,NA,out,NA,,,,,0,0,,,
mrghNANANANAoutNA,15,278.2624995,85,714,mrgh,NA,NA,NA,NA,out,NA,,,,,0,0,,,
mrghNANANANAoutsfd,1,1.316536407,85,702,mrgh,NA,NA,NA,NA,out,sfd,,,,,0,0,,,
mserNANAHRANAoutNA,3,2.11561406,85,511,mser,NA,NA,HRA,NA,out,NA,,,,,0,0,,,
mserNANAHRANAoutsfd,2,2.920768966,85,511,mser,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,
mtvwNANADRNAoutNA,7,1277.965118,85,401,mtvw,NA,NA,DR,NA,out,NA,,,,,0,0,,,
saraNANADRNAoutNA,1,44.02867985,85,489,sara,NA,NA,DR,NA,out,NA,,,,,0,0,,,
saraNANADRNAoutsfd,1,5.965947401,85,489,sara,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
saraNANAHRANAoutNA,4,2.963368868,85,496,sara,NA,NA,HRA,NA,out,NA,,,,,0,0,,,
saraNANAHRANAoutsfd,8,9.679185085,85,496,sara,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,
sclaNAtra3DRNAoutNA,1,19.94947862,85,414,scla,NA,tra3,DR,NA,out,NA,,,,,0,0,,,
sclaNAtra3DRNAoutsfd,1,0.262354214,85,416,scla,NA,tra3,DR,NA,out,sfd,,,,,0,0,,,
sclaNAtra3NANAoutNA,2,12.74703737,85,416,scla,NA,tra3,NA,NA,out,NA,,,,,0,0,,,
sjosNANADRNAoutNA,259,11137.29107,85,696,sjos,NA,NA,DR,NA,out,NA,,,,,0,0,,,
sjosNANADRNAoutsfd,81,1293.124947,85,628,sjos,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
sjosNANAHRANAoutNA,3,76.80725402,85,516,sjos,NA,NA,HRA,NA,out,NA,,,,,0,0,,,
sjosNANAHRADRNAoutNA,44,393.6809936,85,695,sjos,NA,NA,HRADR,NA,out,NA,,,,,0,0,,,
sjosNANAHRADRNAoutsfd,149,84.87117111,85,628,sjos,NA,NA,HRADR,NA,out,sfd,,,,,0,0,,,
sjosNANANANAoutNA,293,15043.92645,85,404,sjos,NA,NA,NA,NA,out,NA,,,,,0,0,,,
sjosNAtra3DRNAoutNA,7,42.79659864,85,697,sjos,NA,tra3,DR,NA,out,NA,,,,,0,0,,,
sjosNAtra3DRNAoutsfd,7,38.13445922,85,697,sjos,NA,tra3,DR,NA,out,sfd,,,,,0,0,,,
usclNANADRNAoutNA,3498,147882.7692,85,512,uscl,NA,NA,DR,NA,out,NA,,,,,0,0,,,
usclNANADRNAoutsfd,1884,10418.98694,85,512,uscl,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
usclNANAHRANAoutNA,137,490.4928792,85,496,uscl,NA,NA,HRA,NA,out,NA,,,,,0,0,,,
usclNANAHRANAoutsfd,1108,713.3732308,85,385,uscl,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,
usclNANAHRADRNAoutNA,1053,1389.543297,85,512,uscl,NA,NA,HRADR,NA,out,NA,,,,,0,0,,,
usclNANAHRADRNAoutsfd,1470,1616.042785,85,704,uscl,NA,NA,HRADR,NA,out,sfd,,,,,0,0,,,
usclNANANANAoutNA,2547,394400.6694,85,353,uscl,NA,NA,NA,NA,out,NA,,,,,0,0,,,
usclNANANANAoutsfd,482,2916.403449,85,712,uscl,NA,NA,NA,NA,out,sfd,,,,,0,0,,,
usclNAtra3DRNAoutNA,164,1056.982986,85,697,uscl,NA,tra3,DR,NA,out,NA,,,,,0,0,,,
usclNAtra3DRNAoutsfd,67,168.7035009,85,697,uscl,NA,tra3,DR,NA,out,sfd,,,,,0,0,,,
usclNAtra3NANAoutNA,6,86.80075145,85,712,uscl,NA,tra3,NA,NA,out,NA,,,,,0,0,,,
beniNANANAppaoutNA,4,9.400025196,95,1211,beni,NA,NA,NA,ppa,out,NA,IW,,,2,,,,,
usolNANADRppaoutNA,4,75.26480596,95,1250,usol,NA,NA,DR,ppa,out,NA,IW,,,2,,,,,
usolNANANAppaoutNA,1,0.39196778,95,1211,usol,NA,NA,NA,ppa,out,NA,IW,,,2,,,,,
usolGGNANANAoutNA,1,159.1302876,95,1271,usol,GG,NA,NA,NA,out,NA,,,,,0,0,,,
beniNANADRNAoutNA,1,0.468937378,95,1220,beni,NA,NA,DR,NA,out,NA,,,,,0,0,,,
beniNANANANAoutNA,8,408.0221009,95,1211,beni,NA,NA,NA,NA,out,NA,,,,,0,0,,,
dixnNANANANAoutNA,6,6.739149779,95,1287,dixn,NA,NA,NA,NA,out,NA,,,,,0,0,,,
frfdNANADRNAoutNA,20,1194.377234,95,1250,frfd,NA,NA,DR,NA,out,NA,,,,,0,0,,,
frfdNANADRNAoutsfd,11,85.90065902,95,1253,frfd,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
riovNANADRNAoutNA,6,537.4314321,95,1290,riov,NA,NA,DR,NA,out,NA,,,,,0,0,,,
suicNANADRNAoutNA,1,0.086486932,95,1251,suic,NA,NA,DR,NA,out,NA,,,,,0,0,,,
usolNANADRNAoutNA,1955,178687.5031,95,1251,usol,NA,NA,DR,NA,out,NA,,,,,0,0,,,
usolNANADRNAoutsfd,1305,10793.02966,95,1248,usol,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
usolNANAHRADRNAoutNA,33,157.3410871,95,1290,usol,NA,NA,HRADR,NA,out,NA,,,,,0,0,,,
usolNANAHRADRNAoutsfd,32,74.65224303,95,1290,usol,NA,NA,HRADR,NA,out,sfd,,,,,0,0,,,
usolNANANANAoutNA,173,20022.53294,95,1238,usol,NA,NA,NA,NA,out,NA,,,,,0,0,,,
usolNANANANAoutsfd,2,27.54968256,95,1287,usol,NA,NA,NA,NA,out,sfd,,,,,0,0,,,
usolNAtra3DRNAoutNA,1,23.48550096,95,1250,usol,NA,tra3,DR,NA,out,NA,,,,,0,0,,,
vacaNANADRNAoutNA,12,265.6584944,95,1278,vaca,NA,NA,DR,NA,out,NA,,,,,0,0,,,
vacaNANADRNAoutsfd,1,5.078170124,95,1278,vaca,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
vallNANADRNAoutNA,5,4.774248667,95,1222,vall,NA,NA,DR,NA,out,NA,,,,,0,0,,,
vallNANADRNAoutsfd,2,0.241699092,95,1222,vall,NA,NA,DR,NA,out,sfd,,,,,0,0,,,
vallNANANANAoutNA,1,2653.396625,95,1238,vall,NA,NA,NA,NA,out,NA,,,,,0,0,,,
usonGGNADRNAoutNA,121,45.22512864,97,1319,uson,GG,NA,DR,NA,out,NA,,,,,0,0,,,
usonGGNADRNAoutsfd,88,12.63150544,97,1319,uson,GG,NA,DR,NA,out,sfd,,,,,0,0,,,
usonGGNAHRANAoutsfd,1,0.917033195,97,1384,uson,GG,NA,HRA,NA,out,sfd,,,,,0,0,,,
usonGGNANANAoutNA,83,19.25422316,97,1319,uson,GG,NA,NA,NA,out,NA,,,,,0,0,,,
