TAZ,shrq1_2010,shrq2_2010,shrq3_2010,shrq4_2010,shrw0_2010,shrw1_2010,shrw2_2010,shrw3_2010,shra1_2010,shra2_2010,shra3_2010,shra4_2010,shrn_2010,shry_2010,qmn,qsd,wmn,wsd,amn,asd
700141,0.342277487,0.315445026,0.225942408,0.116335079,0.159947644,0.441230366,0.266230366,0.132591623,0.292748433,0.266786034,0.3652641,0.075201432,0.584371728,0.415628272," 51,946 "," 1,826,381 ", 1.41124 , 79 , 43 ," 4,925 "
700142,0.227000544,0.373777697,0.270065929,0.12915583,0.159959677,0.441229839,0.266229839,0.132580645,0.321392016,0.243602866,0.35926305,0.075742068,0.584375,0.415625," 57,975 "," 3,342,604 ", 1.41121 , 103 , 44 ," 8,321 "
700143,0.304575646,0.370553506,0.263948339,0.060922509,0.1599631,0.441217712,0.266236162,0.132583026,0.273722628,0.274939173,0.375912409,0.075425791,0.584391144,0.415608856," 49,975 "," 1,809,976 ", 1.41121 , 56 , 42 ," 3,800 "
700144,0.121222185,0.409092586,0.38636112,0.083324108,0.1599631,0.441217712,0.266236162,0.132583026,0.182648402,0.303652968,0.461187215,0.052511416,0.584391144,0.415608856," 61,552 "," 2,902,526 ", 1.41121 , 56 , 39 ," 5,644 "
700145,0.272064965,0.291670534,0.085777262,0.350487239,0.280069606,0.402366589,0.21324826,0.104315545,0.286381323,0.249805447,0.382101167,0.081712062,0.679187935,0.320812065," 67,879 "," 6,826,664 ", 1.17310 , 74 , 43 ," 5,998 "
700146,0.310911458,0.19953125,0.185625,0.303932292,0.179431756,0.406234537,0.288471054,0.125862653,0.281626506,0.295180723,0.365210843,0.057981928,0.628489583,0.371510417," 66,484 "," 4,937,110 ", 1.39852 , 82 , 41 ," 6,131 "
700147,0,0.096631016,0.096631016,0.806737968,0.218835232,0.438900476,0.296219049,0.046045243,0.236462094,0.187725632,0.451263538,0.124548736,0.742139037,0.257860963," 112,921 "," 7,856,244 ", 1.18329 , 44 , 45 ," 3,326 "
700148,0.231800423,0.307287,0.27223198,0.188680598,0.218817204,0.438888889,0.296236559,0.046057348,0.239569314,0.31628533,0.393001346,0.051144011,0.742150538,0.257849462," 62,669 "," 2,214,525 ", 1.18335 , 65 , 40 ," 3,907 "
700149,0.032791878,0.295076142,0.530050761,0.142081218,0.218807107,0.438908629,0.296218274,0.04606599,0.244029076,0.275181724,0.381100727,0.099688474,0.74213198,0.25786802," 73,935 "," 5,986,686 ", 1.18336 , 92 , 43 ," 4,484 "
700150,0.382432046,0.396709585,0.143576538,0.077281831,0.218812589,0.438898426,0.296223176,0.046065808,0.178052326,0.284156977,0.348110465,0.189680233,0.742145923,0.257854077," 44,735 "," 3,057,874 ", 1.18336 , 163 , 46 ," 7,135 "
700151,0.450507042,0.247408451,0.20571831,0.096366197,0.244929577,0.362309859,0.322140845,0.070619718,0.237612613,0.244369369,0.393018018,0.125,0.611521127,0.388478873," 46,394 "," 1,222,822 ", 1.23964 , 83 , 44 ," 4,373 "
700152,0.079138322,0.275782313,0.213424036,0.431655329,0.250515861,0.39030861,0.314187887,0.044987642,0.217267552,0.179316888,0.4971537,0.10626186,0.719206349,0.280793651," 84,628 "," 8,730,827 ", 1.16714 , 105 , 44 ," 7,188 "
700155,0.271312858,0.155039312,0.230623055,0.343024775,0.221258907,0.48584323,0.224038005,0.068859857,0.284969592,0.106863597,0.457862728,0.150304083,0.707220903,0.292779097," 72,374 "," 6,435,270 ", 1.16116 , 82 , 49 ," 7,515 "
700156,0.211226852,0.198009259,0.297037037,0.293726852,0.22125,0.485833333,0.224050926,0.068865741,0.2303207,0.13313897,0.44606414,0.19047619,0.707222222,0.292777778," 72,558 "," 5,657,444 ", 1.16119 , 84 , 49 ," 6,951 "
700157,0.279784187,0.24547899,0.169680673,0.30505615,0.221247803,0.485852373,0.224042179,0.068857645,0.255611875,0.122375091,0.472121651,0.149891383,0.707223199,0.292776801," 66,950 "," 7,294,584 ", 1.16117 , 111 , 48 ," 9,265 "
700158,0.224072627,0.209262711,0.220365138,0.346299525,0.326012024,0.3549499,0.2798998,0.039138277,0.201320132,0.123762376,0.510726073,0.164191419,0.74012024,0.25987976," 73,695 "," 7,595,649 ", 1.04391 , 107 , 47 ," 9,078 "
700160,0.199378531,0.265819209,0.104435028,0.430367232,0.23519774,0.317542373,0.350254237,0.09700565,0.250980392,0.16372549,0.452941176,0.132352941,0.655084746,0.344915254," 77,103 "," 7,145,200 ", 1.33817 , 88 , 46 ," 6,246 "
700161,0.193244444,0.156444444,0.398777778,0.251533333,0.163711111,0.381133333,0.309644444,0.145511111,0.255700326,0.305374593,0.411237785,0.027687296,0.654266667,0.345733333," 73,283 "," 6,044,552 ", 1.48061 , 103 , 39 ," 7,183 "
700162,0.260026385,0.369300792,0.312585752,0.058087071,0.373469657,0.293852243,0.271253298,0.061424802,0.198051948,0.362337662,0.293506494,0.146103896,0.786609499,0.213390501," 52,787 "," 6,260,319 ", 1.03906 , 148 , 43 ," 6,126 "
700163,0.114081633,0.060688776,0.220867347,0.604362245,0.165382653,0.404311224,0.327984694,0.102321429,0.194664032,0.12055336,0.503952569,0.18083004,0.702321429,0.297678571," 97,657 "," 11,834,029 ", 1.39794 , 92 , 48 ," 7,657 "
700164,0.229232189,0.179400742,0.275749072,0.315617997,0.373458127,0.293855106,0.271256662,0.061430105,0.203170029,0.245677233,0.409942363,0.141210375,0.786610169,0.213389831," 73,024 "," 7,448,081 ", 1.03909 , 103 , 44 ," 7,417 "
700165,0.284087591,0.189379562,0.257591241,0.268941606,0.385306033,0.347275448,0.200883244,0.066535275,0.187808896,0.163097199,0.550247117,0.098846787,0.778065693,0.221934307," 67,008 "," 3,133,271 ", 0.96861 , 42 , 44 ," 4,763 "
700167,0.332944577,0.417635455,0.127607042,0.121812926,0.368779544,0.40346894,0.213297602,0.014453915,0.170351105,0.175552666,0.548114434,0.105981795,0.819404467,0.180595533," 49,223 "," 4,197,363 ", 0.87776 , 158 , 44 ," 11,964 "
700168,0.397348389,0.141288166,0.253869273,0.207494172,0.368802494,0.40346639,0.213292508,0.014438608,0.144645341,0.134909597,0.554937413,0.16550765,0.819410112,0.180589888," 58,565 "," 3,102,047 ", 0.87770 , 70 , 46 ," 5,914 "
700169,0.267323539,0.333333333,0.217823524,0.181519604,0.368797654,0.403460411,0.213284457,0.014457478,0.203631647,0.124513619,0.527885863,0.143968872,0.81941349,0.18058651," 59,126 "," 2,322,954 ", 0.87774 , 67 , 47 ," 5,883 "
700170,0.257639752,0.186285714,0.30826087,0.247813665,0.385296712,0.347283817,0.200884483,0.066534988,0.196164384,0.149589041,0.507945205,0.14630137,0.778062112,0.221937888," 67,885 "," 9,007,622 ", 0.96862 , 124 , 46 ," 13,180 "
700171,0.297443763,0.294867076,0.189734151,0.21795501,0.385296524,0.347280164,0.200879346,0.066543967,0.172101449,0.140398551,0.530797101,0.156702899,0.77805726,0.22194274," 60,154 "," 3,972,683 ", 0.96863 , 76 , 46 ," 8,525 "
700172,0.361589242,0.17207824,0.132176039,0.334156479,0.252396088,0.557408313,0.163887531,0.026308068,0.184633028,0.178899083,0.541284404,0.095183486,0.808973105,0.191026895," 65,511 "," 6,042,152 ", 0.97200 , 89 , 43 ," 6,678 "
700173,0.146905149,0.320345981,0.210622101,0.322126769,0.252387476,0.55741683,0.163874755,0.026320939,0.161579892,0.106822262,0.561041293,0.170556553,0.808962818,0.191037182," 73,735 "," 7,037,823 ", 0.97203 , 111 , 47 ," 9,423 "
700174,0.083843648,0.092801303,0.16465798,0.658697068,0.325993485,0.35495114,0.27990228,0.039153094,0.199731903,0.117962466,0.530831099,0.151474531,0.740130293,0.259869707," 100,943 "," 10,210,400 ", 1.04396 , 66 , 47 ," 5,782 "
700175,0.342488002,0.19963868,0.216117082,0.241756236,0.32600365,0.354963504,0.279890511,0.039142336,0.208041958,0.118006993,0.402097902,0.271853147,0.740109489,0.259890511," 61,630 "," 5,268,112 ", 1.04391 , 117 , 52 ," 9,167 "
700176,0.141651823,0.203962376,0.433423956,0.220961845,0.253976687,0.365386418,0.278164943,0.102471952,0.184659091,0.160511364,0.484375,0.170454545,0.756625,0.243375," 73,597 "," 4,232,655 ", 1.25987 , 64 , 47 ," 4,933 "
700177,0.326439228,0.213790888,0.266661312,0.193108572,0.253970804,0.365374189,0.278167105,0.102487902,0.175948345,0.144471348,0.428571429,0.251008878,0.756646586,0.243353414," 59,989 "," 3,973,453 ", 1.25992 , 100 , 50 ," 9,525 "
700178,0.107142857,0.278571429,0.257142857,0.357142857,0.253975155,0.365372671,0.278167702,0.102484472,0.214965986,0.141496599,0.506122449,0.137414966,0.756645963,0.243354037," 79,357 "," 5,095,100 ", 1.25991 , 65 , 46 ," 5,260 "
700179,0.271068636,0.28929591,0.216404546,0.223230908,0.399734043,0.419787234,0.163652482,0.016826241,0.118049615,0.123182207,0.587681779,0.171086399,0.856187943,0.143812057," 62,301 "," 4,835,309 ", 0.80262 , 100 , 46 ," 10,370 "
700180,0.126007486,0.09920494,0.415535095,0.359252479,0.326002022,0.354962979,0.279883063,0.039151936,0.270627063,0.132013201,0.502750275,0.094609461,0.74010929,0.25989071," 84,504 "," 6,748,807 ", 1.04393 , 78 , 46 ," 6,391 "
700181,0.119256637,0.206141593,0.361150442,0.313451327,0.285721871,0.428025275,0.236092674,0.05016018,0.193921852,0.139652677,0.47829233,0.18813314,0.769699115,0.230300885," 79,139 "," 8,444,112 ", 1.06574 , 109 , 48 ," 9,938 "
700182,0.067202268,0.377466919,0.187750473,0.36758034,0.285897921,0.391531191,0.278298677,0.044272212,0.223938224,0.117374517,0.498069498,0.160617761,0.773969754,0.226030246," 78,962 "," 8,642,249 ", 1.09423 , 114 , 48 ," 9,406 "
700183,0.098951049,0.250536131,0.229463869,0.421048951,0.2859041,0.391524278,0.278304856,0.044266766,0.155370177,0.123044838,0.535974974,0.18561001,0.773962704,0.226037296," 83,747 "," 8,260,208 ", 1.09421 , 92 , 47 ," 7,803 "
700184,0.173922238,0.284281442,0.244131597,0.297664723,0.285891239,0.391510574,0.278308157,0.04429003,0.177314211,0.131681877,0.503259452,0.187744459,0.773957704,0.226042296," 72,140 "," 4,171,556 ", 1.09428 , 71 , 48 ," 5,833 "
700185,0.088696884,0.304447592,0.330651558,0.276203966,0.155208068,0.358686723,0.398713917,0.087391292,0.269944341,0.158627087,0.447124304,0.124304267,0.500169972,0.499830028," 76,008 "," 4,454,227 ", 1.44451 , 101 , 46 ," 6,454 "
700186,0.192734177,0.162,0.256987342,0.388278481,0.285721519,0.428025316,0.236101266,0.050151899,0.174553102,0.141955836,0.499474238,0.184016824,0.769696203,0.230303797," 79,275 "," 7,034,655 ", 1.06573 , 76 , 47 ," 7,100 "
700187,0.109090909,0.109090909,0.319201774,0.462616408,0.285720621,0.428026608,0.236097561,0.050155211,0.17215428,0.109125118,0.535277516,0.183443086,0.769711752,0.230288248," 89,909 "," 10,089,577 ", 1.06573 , 87 , 48 ," 8,660 "
700190,0.377108209,0.377108209,0.142593284,0.103190299,0.270746269,0.385522388,0.316063433,0.02766791,0.141216992,0.280137773,0.300803674,0.277841561,0.823339552,0.176660448," 46,933 "," 2,174,142 ", 1.10895 , 134 , 49 ," 6,205 "
700191,0.18811215,0.297028037,0.366336449,0.148523364,0.270747664,0.385514019,0.316074766,0.027663551,0.18359739,0.327120224,0.399813607,0.089468779,0.823345794,0.176654206," 64,060 "," 5,105,391 ", 1.10895 , 134 , 41 ," 5,528 "
700192,0.324991492,0.064291511,0.271432685,0.339284312,0.252388806,0.557422969,0.163878636,0.026309589,0.123076923,0.141025641,0.544871795,0.191025641,0.80895288,0.19104712," 71,893 "," 6,070,705 ", 0.97200 , 83 , 47 ," 6,467 "
700193,0.084803313,0.140351967,0.423975155,0.350869565,0.252401656,0.557412008,0.163871636,0.0263147,0.141692151,0.107033639,0.463812436,0.287461774,0.808964803,0.191035197," 85,365 "," 8,686,437 ", 0.97199 , 105 , 52 ," 8,895 "
700195,0.068809524,0.075277778,0.301071429,0.55484127,0.333511905,0.342519841,0.323968254,0,0.204545455,0.065559441,0.469405594,0.26048951,0.761329365,0.238670635," 97,861 "," 13,822,447 ", 0.99046 , 136 , 53 ," 9,930 "
700196,0.227448276,0.15162069,0.397103448,0.223827586,0.152724138,0.35237931,0.354241379,0.140655172,0.221014493,0.212560386,0.451690821,0.1147343,0.507275862,0.492724138," 69,981 "," 3,627,495 ", 1.52502 , 74 , 44 ," 4,925 "
700197,0.315882353,0.223445378,0.307142857,0.153529412,0.177058824,0.517226891,0.262521008,0.043193277,0.198019802,0.376237624,0.382838284,0.04290429,0.671596639,0.328403361," 58,556 "," 918,718 ", 1.18481 , 27 , 38 ," 1,653 "
700198,0.264537988,0.134271047,0.25650924,0.344681725,0.327843943,0.410082136,0.235359343,0.026714579,0.132132132,0.113113113,0.535535536,0.219219219,0.822135524,0.177864476," 73,616 "," 7,602,713 ", 0.96896 , 98 , 49 ," 8,604 "
700199,0.201801802,0.29518018,0.265067568,0.23795045,0.563693694,0.315878378,0.116936937,0.003490991,0.105321508,0.059866962,0.509977827,0.324833703,0.896666667,0.103333333," 67,259 "," 4,378,593 ", 0.56127 , 61 , 53 ," 9,601 "
700200,0.28966014,0.306276277,0.33210499,0.071958594,0.17944423,0.406224351,0.28847088,0.125860538,0.244094488,0.280183727,0.407480315,0.06824147,0.628475712,0.371524288," 53,691 "," 4,949,707 ", 1.39851 , 127 , 41 ," 8,024 "
700201,0.228352273,0.283664773,0.199517045,0.288465909,0.368778409,0.403465909,0.213295455,0.014460227,0.144285714,0.161428571,0.525714286,0.168571429,0.819403409,0.180596591," 68,210 "," 4,188,996 ", 0.87778 , 69 , 46 ," 5,377 "
700202,0.174362575,0.069226858,0.417952009,0.338458558,0.357723971,0.299176755,0.275399516,0.067699758,0.234042553,0.140610546,0.49213691,0.133209991,0.766101695,0.233898305," 81,474 "," 7,344,150 ", 1.07338 , 81 , 46 ," 7,445 "
700203,0.177842105,0.306131579,0.233236842,0.282789474,0.357727428,0.299176337,0.27538749,0.067708745,0.214439655,0.114224138,0.489224138,0.182112069,0.766105263,0.233894737," 70,451 "," 4,471,002 ", 1.07339 , 75 , 49 ," 6,837 "
700204,0.372203857,0.051570248,0.293719008,0.282506887,0.357731192,0.299165312,0.275391862,0.067711633,0.172081829,0.126353791,0.499398315,0.202166065,0.766115702,0.233884298," 66,715 "," 4,880,337 ", 1.07340 , 71 , 48 ," 6,450 "
