id,juris,city,name,min_far,max_far,max_height,min_front_setback,max_front_setback,side_setback,rear_setback,min_dua,max_dua,coverage,max_du_per_parcel,min_lot_size,HS,HT,HM,OF_,HO,SC,IL,IW,IH,RS,RB,MR,MT,ME
11933,99,Livermore,GP-NMM,,0.3,,,,,,3,24,10,,,,x,,,,,,,,x,,x,x,
11934,99,Livermore,GP-NMH,,0.3,,,,,,6,38,,,,,x,x,,,,,,,x,,x,x,
11935,99,Livermore,GP-BCP,,,,,,,,,,50,,,,,,x,,,x,,,x,x,,,x
11936,99,Livermore,GP-BCP_CF,,,,,,,,,,,,,,,,,,,,,,,,,,
11937,99,Livermore,GP-LII,,,,,,,,,,45,,,,,,x,,,x,,,,,,,
11938,99,Livermore,GP-HII,,,,,,,,,,60,,,,,,x,,,x,x,x,,,,,
11939,99,Livermore,GP-OSP,,,,,,,,,,,,,,,,,,,,,,,,,,
11940,99,Livermore,GP-AGVT,,,,,,,,,0.01,,,,x,,,,,,,,,,,,,
11941,99,Livermore,GP-LDAG,,,,,,,,,,,,,,,,,,,,,,,,,,
11942,99,Livermore,GP-HLCN,,,,,,,,,0.05,,,,x,,,,,,,,,,,,,
11943,99,Livermore,GP-LPA,,,,,,,,,,,,,,,,,,,,,,,,,,
11944,99,Livermore,GP-RMG,,,,,,,,,0.01,,1,,x,,,,,,,,,,,,,
11945,99,Livermore,GP-WML,,,,,,,,,0.01,,1,,,,,,,,,,,,,,,
11946,99,Livermore,GP-OSP_S&G,,,,,,,,,,,,,,,,,,,,,,,,,,
11947,99,Livermore,GP-BART,,,,,,,,,,,,,,,,,,,,,,,,,,
11948,99,Livermore,GP-CF,,,,,,,,,,,,,,,,x,,x,x,,,,,,,
11949,99,Livermore,GP-SV-RDA,,,,,,,,1.5,3.5,,,,x,,,,,,,,,,,,,
11950,99,Livermore,GP-SV-AP,,,,,,,,,,,,,,,,,,,,,,,,,,
11951,99,Livermore,GP-SV-VC,,0.25,,,,,,,,,,,,,,,,,,,,x,,,,
11952,99,Livermore,GP-SV-ROS,,,,,,,,,,,,,,,,,,,,,,,,,,
11953,99,Livermore,GP-AGVT_SV7-TDR,,,,,,,,,0.05,10,,,x,,,,,,,,,,,,,
12001,100,Newark,108 - Very Low Density Residential,,,,,,,,1,3,,,10000,x,,,,,,,,,,,,,
12002,100,Newark,108 - Low Density Residential,,,,,,,,4.2,8.5,,,5125,x,,,,,,,,,,,,,
12003,100,Newark,108 - Medium Density Residential,,,,,,,,6.5,15,,,,x,x,x,,,,,,,,,,,
12004,100,Newark,108 - High Density Residential,,,,,,,,15,30,,,,,x,x,,,,,,,,,,,
12005,100,Newark,108 - General Industrial,,0.5,,,,,,,,,,,,,,,,,x,x,x,,,,,
12006,100,Newark,108 - Limited Industrial,,0.4,,,,,,,,,,,,,,,,,x,x,,,,,,
12007,100,Newark,108 - Special Industrial,,0.35,,,,,,,,,,,,,,x,,,x,,,,,,,
12008,100,Newark,108 - Neighborhood Commercial,,0.3,,,,,,,,,,,,,,,,,,,,x,,,,
12009,100,Newark,108 - Community Commercial,,0.3,,,,,,,,,,,,,,,,,,,,x,,,,
12010,100,Newark,108 - Regional Commercial,,0.4,,,,,,,,,,,,,,,,,,,,x,x,,,
12011,100,Newark,108 - Office Commercial,,1,,,,,,,,,,,,,,x,,,,,,,,,,x
12012,100,Newark,108 - Specialty Commercial,,0.3,,,,,,,,,,,,,,,,,,,,,,,x,
12013,100,Newark,108 - General Commercial,,0.4,,,,,,,,,,,,,,x,,,,,,x,x,,,
12014,100,Newark,108 - Public-Institutional,,1,,,,,,,,,,,,,,x,,x,,,,,,,,
12015,100,Newark,108 - Public Parks-Open Space,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
12016,100,Newark,108 - Conservation Open Space,,0,,,,,,,,,,,,,,,,,,,,,,,,
12017,100,Newark,108 - Agricultural/Resource Production Open Space,,,,,,,,,,,,,,,,,,,,,,,,,,
12201,102,Unincorporated Alameda,115 - Rural Agriculture,,,,,,,,,0.2,,,,x,,,,,,,,,,,,,
12202,102,Unincorporated Alameda,115 - Residential 0-4 du/ac,,,,,,,,,4,,,,x,,,,,,,,,,,,,
12203,102,Unincorporated Alameda,115 - Residential 5-8 du/ac,,,,,,,,,8,,,,x,x,,,,,,,,,,,,
12204,102,Unincorporated Alameda,115 - Residential 9-17 du/ac,,,,,,,,,17,,,,,x,x,,,,,,,,,,,
12205,102,Unincorporated Alameda,115 - Residential 18-30 du/ac,,,,,,,,,30,,,,,x,x,,,,,,,,,,,
12206,102,Unincorporated Alameda,115 - Residential over 30 du/ac,,,,,,,,,,,,,x,x,,,,,,,,,,,,
12207,102,Unincorporated Alameda,115 - Mobile Home Parks,,,,,,,,,,,,,x,,,,,,,,,,,,,
12208,102,Unincorporated Alameda,115 - Park/Open Space,,,,,,,,,,,,,,,,,,,,,,,,,,
12209,102,Unincorporated Alameda,115 - Mixed Use,,1,,,,,,,22,,,,,x,x,x,,,x,,,x,,x,x,x
12210,102,Unincorporated Alameda,"115 - Automotive Service, Sales & Parts",,1,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12211,102,Unincorporated Alameda,115 - General Commercial,,2,,,,,,,,,,,,x,,x,,,x,,,x,,x,x,x
12212,102,Unincorporated Alameda,115 - Retail Commercial,,2,,,,,,,60,,,,,,x,x,,,,,,,,x,x,x
12213,102,Unincorporated Alameda,115 - Restaurants & Entertainment,,2,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12214,102,Unincorporated Alameda,115 - Medical Dental,,2,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12215,102,Unincorporated Alameda,115 - Office,,2,,,,,,,,,,,,,x,x,,,x,x,,x,,x,x,x
12216,102,Unincorporated Alameda,115 - Other/Unclassified,,2,,,,,,,60,,,,,,x,x,,,,,,x,,x,x,
12217,102,Unincorporated Alameda,115 - Public/Institutional,,2,,,,,,,,,,,,,,x,,,,,,,,,,
12218,102,Unincorporated Alameda,115 - Light Industrial & Storage,,,,,,,,,,,,,,,,,,,x,x,,,,,,
12219,102,Unincorporated Alameda,115 - Vacant,,,,,,,,,,,,,,,,,,,,,,,,,,
12220,102,Unincorporated Alameda,116 - Low Density Residential,,,,,,,,,9,,,,x,,,,,,,,,,,,,
12221,102,Unincorporated Alameda,116 - Low-Medium Density Residential,,,,,,,,,12,,,,x,x,,,,,,,,,,,,
12222,102,Unincorporated Alameda,116 - Medium Density Residential,,,,,,,,,22,,,,x,x,x,,,,,,,,,,,
12223,102,Unincorporated Alameda,116 - Medium-High Density Residential,,,,,,,,,43,,,,,x,x,,,,,,,,,,,
12224,102,Unincorporated Alameda,116 - High Density Residential,,,,,,,,,86,,,,,,x,,,,,,,,,,,
12225,102,Unincorporated Alameda,116 - Low-Medium Density Residential/General Commercial,,1,,,,,,,22,,,,,x,x,x,,,x,,,x,,x,x,x
12226,102,Unincorporated Alameda,116 - Medium-High Density Residential and General Commercial as a Secondary Use,,1,,,,,,,43,,,,,x,x,x,,,x,,,x,,x,x,
12227,102,Unincorporated Alameda,116 - High Density Residential/General Commercial allowed,,1,,,,,,,86,,,,,,x,x,,,x,,,x,,x,x,
12228,102,Unincorporated Alameda,116 - General Commercial,,1,,,,,,,,,,,,,,x,x,,x,,,x,,x,x,x
12229,102,Unincorporated Alameda,116 - General Commercial/Low-Medium Density Residential allowed,,1,,,,,,,12,,,,x,x,,x,x,,x,,,x,,x,x,x
12230,102,Unincorporated Alameda,116 - General Commercial/Medium Density Residential allowed,,1,,,,,,,22,,,,,x,,x,x,,x,,,x,,x,x,x
12231,102,Unincorporated Alameda,116 - General Commercial/Medium & High Density Residential allowed,,1,,,,,,,43,,,,,x,x,x,x,,x,,,x,,x,x,x
12232,102,Unincorporated Alameda,116 - General Commercial or Medium/ High Density Residential,,1,,,,,,,86,,,,,,x,x,x,,x,,,x,,x,x,x
12233,102,Unincorporated Alameda,116 - Light Industrial and Research & Development/Office,,0.5,,,,,,,,,,,,,,x,,,x,x,,x,,x,x,x
12234,102,Unincorporated Alameda,116 - San Lorenzo Village,,,,,,,,,19.5,,,,,,x,,,,,,,x,,x,x,
12235,102,Unincorporated Alameda,116 - Public,,1.5,,,,,,,,,,,,,,x,,,,,,,,,,
12236,102,Unincorporated Alameda,116 - Park,,,,,,,,,,,,,,,,,,,,,,,,,,
12237,102,Unincorporated Alameda,116 - School,,,,,,,,,,,,,,,,,,x,,,,,,,,
12238,102,Unincorporated Alameda,119 - R-1,,,25,20,,7,,,8.712,40,,,x,,,,,,,,,,,,,
12239,102,Unincorporated Alameda,119 - R-1-B-E (SQ/6000),,,25,20,,7,,,7.26,40,,,x,,,,,,,,,,,,,
12240,102,Unincorporated Alameda,119 - R-1-B-E (SQ/10000),,,25,30,,15,,,4.356,30,,,x,x,,,,,,,,,,,,
12241,102,Unincorporated Alameda,119 - Residential 0-4 du/ac,,,25,30,,,,,4,,,,,,,,,,,,,,,,,
12242,102,Unincorporated Alameda,119 - R-1-B-E (SQ/20000),,,25,30,,15,,,2.178,30,,,x,x,,,,,,,,,,,,
12243,102,Unincorporated Alameda,119 - R-1-B-E or R-1-L-B-E,,,25,30,,20,,,1,20,,,x,x,,,,,,,,,,,,
12244,102,Unincorporated Alameda,119 - R-1-B-E (SQ/50000),,,25,20,,7,,,0.8712,,,,,,,,,,,,,,,,,
12245,102,Unincorporated Alameda,119 - R-1-B-E (5 ACRE),,,25,30,,20,,,0.2,20,,,x,x,,,,,,,,,,,,
12246,102,Unincorporated Alameda,119 - Residential 5-8 du/ac,,,25,,,,,,,,,,x,x,,,,,,,,,,,,
12247,102,Unincorporated Alameda,119 - Planned Development,,,,,,,,,,,,,,,,,,,,,,,,,,
12248,102,Unincorporated Alameda,119 - Agriculture,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
12249,102,Unincorporated Alameda,119 - Park/Open Space,,,,,,,,,,,,,,,,,,,,,,,,,,
12250,102,Unincorporated Alameda,119 - Public/Institutional,,,,,,,,,,,,,,,,,,,,,,,,,,
12251,102,Unincorporated Alameda,119 - Vacant,,,,,,,,,,,,,,,,,,,,,,,,,,
12252,102,Unincorporated Alameda,119 - Other/Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,
12253,102,Unincorporated Alameda,119 - CN or C-1,,,,,,,,,,,,,,,,,,,,,,,,,,
12254,102,Unincorporated Alameda,199 - Rural Density Residential,,,,,,,,,0.2,,,,x,,,x,,,,,,,,,,
12255,102,Unincorporated Alameda,199 - Low Density Residential,,0.4,,,,,,,4,,,,x,x,,x,,,,,,x,,x,x,
12256,102,Unincorporated Alameda,199 - Medium Density Residential,,0.4,,,,,,,8,,,,x,x,x,x,,,,,,x,,x,x,
12257,102,Unincorporated Alameda,199 - Medium/High Density Residential,,0.4,,,,,,,12,,,,x,x,x,x,,,,,,x,,x,x,
12258,102,Unincorporated Alameda,199 - High Density Residential,,0.4,,,,,,,25,,,,x,x,x,x,,,,,,x,,x,x,
12259,102,Unincorporated Alameda,199 - Very High Density Residential,,2,,,,,,,75,,,,x,,x,x,,,,,,x,,x,x,
12260,102,Unincorporated Alameda,199 - High Density Commercial,,0.6,,,,,,,,,,,,,,x,,,,,,x,x,,,x
12261,102,Unincorporated Alameda,199 - Industrial,,0.4,,,,,,,,,,,,,,x,,,x,x,x,,,,,x
12262,102,Unincorporated Alameda,199 - Mixed Use,,0.5,,,,,,,25,,,,,,x,x,,,x,,,x,x,x,x,x
12263,102,Unincorporated Alameda,199 - Other,,0.6,,,,,,,,,,,,,,x,,x,,,,,,,,
12264,102,Unincorporated Alameda,199 - Open Space,,0.02,,,,,,,,,,,,,,,,,,,,,,,,
12265,102,Unincorporated Alameda,199 - Agriculture,,0.01,,,,,,,,,,,x,,,,,,x,,,,,,,
12266,102,Unincorporated Alameda,199 - Water,,0.01,,,,,,,,,,,x,,,,,,,,,,,,,
12267,102,Unincorporated Alameda,199 - Light Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,
12268,102,Unincorporated Alameda,199 - Urban Reserve,,,,,,,,,,,,,,,,,,,,,,,,,,
12301,103,Unincorporated Contra Costa,SV,,,,,,,,,0.9,,,,x,,,,,,,,,,,,,
12302,103,Unincorporated Contra Costa,SL,,,,,,,,,2.9,,,,x,,,,,,,,,,,,,
12303,103,Unincorporated Contra Costa,SM,,,,,,,,,4.9,,,,x,,,,,,,,,,,,,
12304,103,Unincorporated Contra Costa,SH,,,,,,,,,7.2,,,,x,,,,,,,,,,,,,
12305,103,Unincorporated Contra Costa,ML,,,,,,,,,11.9,,,,,x,x,,,,,,,,,,,
12306,103,Unincorporated Contra Costa,MM,,,,,,,,,20.9,,,,,x,x,,,,,,,,,,,
12307,103,Unincorporated Contra Costa,MH,,,,,,,,,29.9,,,,,x,x,,,,,,,,,,,
12308,103,Unincorporated Contra Costa,MV,,,,,,,,,44.9,,,,,,x,,,,,,,,,,,
12309,103,Unincorporated Contra Costa,MS,,,,,,,,,99.9,,,,,,x,,,,,,,,,,,
12310,103,Unincorporated Contra Costa,CC,,,,,,,,,29.9,,,,,x,x,,,,,,,,,,,
12311,103,Unincorporated Contra Costa,MO,,,,,,,,,12,,,,x,,,,,,,,,,,,,
12312,103,Unincorporated Contra Costa,CO,,1,35,,,,,,,40,,,,,,x,,,,,,x,,,,
12313,103,Unincorporated Contra Costa,ACO,,0.67,40,,,,,,,30,,,,,,x,x,,,,,x,,,,
12314,103,Unincorporated Contra Costa,OF,,1.5,50,,,,,,,40,,,,,,x,,,,,,,,,,
12315,103,Unincorporated Contra Costa,BP,,1.5,60,,,,,,,40,,,,,,x,,,x,,,x,,,,
12316,103,Unincorporated Contra Costa,LI,,0.67,50,,,,,,,50,,,,,,,,,x,x,,,,,,
12317,103,Unincorporated Contra Costa,HI,,0.67,,,,,,,,30,,,,,,,,,,,x,,,,,
12318,103,Unincorporated Contra Costa,CR,,1,35,,,,,,,40,,,,,,,,,,,,,,,x,
12319,103,Unincorporated Contra Costa,M-1,,1.75,,,,,,,29.9,,,,,x,x,x,,,,,,x,,x,x,
12320,103,Unincorporated Contra Costa,M-2,,1.75,,,,,,,29.9,,,,,x,,x,,,,,,x,,x,x,
12321,103,Unincorporated Contra Costa,M-3,,1.75,84,,,,,,60,,,,,,x,x,,,,,,x,,x,x,x
12322,103,Unincorporated Contra Costa,M-4,,1.75,50,0,,10,10,,29,40,,7500,x,x,x,x,x,x,,,,x,,x,x,
12323,103,Unincorporated Contra Costa,M-5,,1.75,50,3,,10,10,,29,35,,7500,,,x,x,x,x,,,,x,,,x,x
12324,103,Unincorporated Contra Costa,M-6,,1.75,65,10,,10,20,,,40,,7500,,,x,x,,x,,,,x,,x,,
12325,103,Unincorporated Contra Costa,M-7,,1,35,,,,,,29.9,,,,,x,x,x,,,,,,x,,,,
12326,103,Unincorporated Contra Costa,M-8,,1.75,,,,,,,40,,,,,,x,,,,,,,x,,x,x,x
12327,103,Unincorporated Contra Costa,M-9,,1.75,,,,,,,20.9,,,,,,x,x,,,,,,x,,x,x,x
12328,103,Unincorporated Contra Costa,M-10,,1.75,,,,,,,,,,,,,,x,,,x,,,x,,,x,x
12329,103,Unincorporated Contra Costa,PS,,1,,,,,,,,,,,,,,x,,x,x,x,x,,,,,
12330,103,Unincorporated Contra Costa,LF,,,,,,,,,,,,,,,,,,,,,,,,,,
12331,103,Unincorporated Contra Costa,"AL, OIBA",,,,,,,,,0.2,,,,,,,,,,,,,,,,,
12332,103,Unincorporated Contra Costa,PR,,,,,,,,,,,,,,,,,,,,,,,,,,
12333,103,Unincorporated Contra Costa,OS,,,,,,,,,,,,,,,,,,,,,,,,,,
12334,103,Unincorporated Contra Costa,AL,,,,,,,,,0.2,,,,,,,,,,,,,,,,,
12335,103,Unincorporated Contra Costa,AC,,,,,,,,,0.025,,,,,,,,,,,,,,,,,
12336,103,Unincorporated Contra Costa,DR,,,,,,,,,0.05,,,,,,,,,,,,,,,,,
12337,103,Unincorporated Contra Costa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,
12338,103,Unincorporated Contra Costa,WS,,,,,,,,,,,,,,,,,,,,,,,,,,
12339,103,Unincorporated Contra Costa,ROW,,,,,,,,,,,,,,,,,,,,,,,,,,
12401,104,Unincorporated Marin,AG1,,,,,,,,,0.032258064,,,,x,,,,,,,,,,,,,
12402,104,Unincorporated Marin,AG2,,,,,,,,,0.1,,,,x,,,,,,,,,,,,,
12403,104,Unincorporated Marin,AG3,,,,,,,,,1,,,,x,,,,,,,,,,,,,
12404,104,Unincorporated Marin,AGC1,,,,,,,,,0.032258064,,,,x,,,,,,,,,,,,,
12405,104,Unincorporated Marin,AGC3,,,,,,,,,0.5,,,,x,,,,,,,,,,,,,
12406,104,Unincorporated Marin,C-AG1,,,,,,,,,0.032258064,,,,x,,,,,,,,,,,,,
12407,104,Unincorporated Marin,C-AG2,,,,,,,,,0.1,,,,x,,,,,,,,,,,,,
12408,104,Unincorporated Marin,C-AG2-PF,,,,,,,,,0.1,,,,x,,,,,,,,,,,,,
12409,104,Unincorporated Marin,C-AG3,,,,,,,,,1,,,,x,,,,,,,,,,,,,
12410,104,Unincorporated Marin,C-AG3-PF,,,,,,,,,1,,,,x,,,,,,,,,,,,,
12411,104,Unincorporated Marin,C-GC-FAR10,,0.1,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12412,104,Unincorporated Marin,C-GC-FAR25,,0.25,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12413,104,Unincorporated Marin,C-GC-FAR30,,0.3,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12414,104,Unincorporated Marin,C-MF2,,,,,,,,,4,,,,,,x,,,,,,,,,,,
12415,104,Unincorporated Marin,C-MF3,,,,,,,,,10,,,,,,x,,,,,,,,,,,
12416,104,Unincorporated Marin,C-NC,,0.5,,,,,,,20,,,,,,x,,,,,,,,,,,
12417,104,Unincorporated Marin,C-NC-PF,,0.5,,,,,,,20,,,,,,x,,,,,,,,,,,
12418,104,Unincorporated Marin,C-OS,,,,,,,,,,,,,,,,,,,,,,,,,,
12419,104,Unincorporated Marin,C-PF,,,,,,,,,,,,,,,,,,,,,,,,,,
12420,104,Unincorporated Marin,C-PR,,,,,,,,,1,,,,x,,,,,,,,,,,,,
12421,104,Unincorporated Marin,C-RC-FAR10,,0.1,,,,,,,,,,,,,,,x,,,,,x,,,,
12422,104,Unincorporated Marin,C-RC-FAR15,,0.15,,,,,,,,,,,,,,,x,,,,,x,,,,
12423,104,Unincorporated Marin,C-RC-FAR30,,0.3,,,,,,,,,,,,,,,x,,,,,x,,,,
12424,104,Unincorporated Marin,C-SF2,,,,,,,,,0.2,,,,x,,,,,,,,,,,,,
12425,104,Unincorporated Marin,C-SF3,,,,,,,,,1,,,,x,,,,,,,,,,,,,
12426,104,Unincorporated Marin,C-SF4,,,,,,,,,2,,,,x,,,,,,,,,,,,,
12427,104,Unincorporated Marin,C-SF5,,,,,,,,,4,,,,x,,,,,,,,,,,,,
12428,104,Unincorporated Marin,C-SF6,,,,,,,,,7,,,,x,,,,,,,,,,,,,
12429,104,Unincorporated Marin,FH,,,,,,,,,7,,,,,,,,,,,,,,,,,
12430,104,Unincorporated Marin,GC-FAR05-15,,0.15,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12431,104,Unincorporated Marin,GC-FAR05-15,,,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12432,104,Unincorporated Marin,GC-FAR05-30,,0.3,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12433,104,Unincorporated Marin,GC-FAR05-35,,0.35,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12434,104,Unincorporated Marin,GC-FAR05-50,,0.5,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12435,104,Unincorporated Marin,GC-FAR10-35,,0.2,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12436,104,Unincorporated Marin,GC-FAR10-35,,0.35,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12437,104,Unincorporated Marin,GC-FAR10-40,,0.4,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12438,104,Unincorporated Marin,GC-FAR20-63,,0.63,,,,,,,,,,,,,,x,,,,,,x,,,x,x
12439,104,Unincorporated Marin,HOD,,,,,,,,,,,,,,,,,,,,,,,,,,
12440,104,Unincorporated Marin,IND-FAR33,,0.33,,,,,,,,,,,,,,,,,x,x,x,,,,,
12441,104,Unincorporated Marin,IND-FAR35,,0.35,,,,,,,,,,,,,,,,,x,x,x,,,,,
12442,104,Unincorporated Marin,MF2,,,,,,,,,4,,,,x,x,x,,,,,,,,,,,
12443,104,Unincorporated Marin,MF3,,,,,,,,,10,,,,x,x,x,,,,,,,,,,,
12444,104,Unincorporated Marin,MF3.5,,,,,,,,,16,,,,x,x,x,,,,,,,,,,,
12445,104,Unincorporated Marin,MF4,,,,,,,,,30,,,,,,x,,,,,,,,,,,
12446,104,Unincorporated Marin,MF4.5,,,,,,,,,30,,,,,,x,,,,,,,,,,,
12447,104,Unincorporated Marin,MF4.5,,,,,,,,,40,,,,,,x,,,,,,,,,,,
12448,104,Unincorporated Marin,MR-PD-Reclamation Area,,,,,,,,,,,,,,,,,,,,,,,,,,
12449,104,Unincorporated Marin,NC-FAR05-10-Dens20,,0.1,,,,,,,20,,,,,,,,,,,,,x,,,,
12450,104,Unincorporated Marin,NC-FAR05-40-Dens20,,0.4,,,,,,,20,,,,,,,,,,,,,x,,,,
12451,104,Unincorporated Marin,NC-FAR10-30,,0.3,,,,,,,,,,,,,,,,,,,,x,,,,
12452,104,Unincorporated Marin,NC-FAR10-35-Dens10,,0.35,,,,,,,10,,,,,,,,,,,,,x,,,,
12453,104,Unincorporated Marin,NC-FAR10-50-Dens20,,0.5,,,,,,,20,,,,,,,,,,,,,x,,,,
12454,104,Unincorporated Marin,NC-FAR20-50-Dens20,,0.5,,,,,,,20,,,,,,,,,,,,,x,,,,
12455,104,Unincorporated Marin,NC-FAR30-50-Dens20,,0.5,,,,,,,20,,,,,,,,,,,,,x,,,,
12456,104,Unincorporated Marin,OC,,0.8,,,,,,,,,,,,,,x,,,,,,,,,,
12457,104,Unincorporated Marin,OC-FAR05-30,,0.3,,,,,,,,,,,,,,x,,,,,,,,,,
12458,104,Unincorporated Marin,OC-FAR10-20,,0.2,,,,,,,,,,,,,,x,,,,,,,,,,
12459,104,Unincorporated Marin,OC-FAR10-35,,0.35,,,,,,,,,,,,,,x,,,,,,,,,,
12460,104,Unincorporated Marin,OC-FAR10-80,,0.8,,,,,,,,,,,,,,x,,,,,,,,,,
12461,104,Unincorporated Marin,OS,,,,,,,,,,,,,,,,,,,,,,,,,,
12462,104,Unincorporated Marin,PD-Agriculture and Env Resource,,,,,,,,,,,,,,,,,,,,,,,,,,
12463,104,Unincorporated Marin,PF,,,,,,,,,,,,,,,,,,,,,,,,,,
12464,104,Unincorporated Marin,PF-AG1,,,,,,,,,0.032258064,,,,x,,,,,,,,,,,,,
12465,104,Unincorporated Marin,PF-AG3,,,,,,,,,1,,,,x,,,,,,,,,,,,,
12466,104,Unincorporated Marin,PF-IND,,0.35,,,,,,,,,,,,,,,,,x,x,x,,,,,
12467,104,Unincorporated Marin,PF-OS,,,,,,,,,,,,,,,,,x,,,,,x,,,,
12468,104,Unincorporated Marin,PF-RC,,0.3,,,,,,,,,,,x,,,,,x,,,,,,,,
12469,104,Unincorporated Marin,PF-SF2,,,,,,,,,0.2,,,,x,,,,,x,,,,,,,,
12470,104,Unincorporated Marin,PF-SF3,,,,,,,,,1,,,,x,,,,,x,,,,,,,,
12471,104,Unincorporated Marin,PF-SF4,,,,,,,,,2,,,,x,,,,,x,,,,,,,,
12472,104,Unincorporated Marin,PF-SF5,,,,,,,,,4,,,,x,x,x,,,x,,,,,,,,
12473,104,Unincorporated Marin,PF-SF6,,,,,,,,,7,,,,x,x,x,,,x,,,,,,,,
12474,104,Unincorporated Marin,PR-Dens1,,,,,,,,,1,,,,x,,,,,,,,,,,,,
12475,104,Unincorporated Marin,PR-Dens4,,,,,,,,,4,,,,x,,,,,,,,,,,,,
12476,104,Unincorporated Marin,QPF-SF6,,,,,,,,,7,,,,,,,,,,,,,,,,,
12477,104,Unincorporated Marin,RC-FAR01,,0.01,,,,,,,,,,,,,,,x,,,,,x,,,,
12478,104,Unincorporated Marin,RC-FAR01-03,,0.03,,,,,,,,,,,,,,,x,,,,,x,,,,
12479,104,Unincorporated Marin,RC-FAR05-30,,0.3,,,,,,,,,,,,,,,x,,,,,x,,,,
12480,104,Unincorporated Marin,RC-FAR10-30,,0.3,,,,,,,,,,,,,,,x,,,,,x,,,,
12481,104,Unincorporated Marin,RC-FAR25-35,,0.35,,,,,,,,,,,,,,,x,,,,,x,,,,
12482,104,Unincorporated Marin,RC-FAR30-50,,0.5,,,,,,,,,,,,,,,x,,,,,x,,,,
12483,104,Unincorporated Marin,SF1,,0.09,,,,,,,0.05,,,,x,,,,,,,,,,,,,
12484,104,Unincorporated Marin,SF2,,0.09,,,,,,,1,,,,x,,,,,,,,,,,,,
12485,104,Unincorporated Marin,SF2,,0.09,,,,,,,0.2,,,,x,,,,,,,,,,,,,
12486,104,Unincorporated Marin,SF3,,0.09,,,,,,,1,,,,x,,,,,,,,,,,,,
12487,104,Unincorporated Marin,SF4,,0.15,,,,,,,2,,,,x,,,,,,,,,,,,,
12488,104,Unincorporated Marin,SF5,,0.25,,,,,,,4,,,,x,,,,,,,,,,,,,
12489,104,Unincorporated Marin,SF6,,0.3,,,,,,,7,,,,x,,,,,,,,,,,,,
12501,105,Unincorporated Napa,AP,,,35,20,,20,20,,0.025,,,1742400,x,,,,,,,,,,,,,
12502,105,Unincorporated Napa,AP:HR,,,35,20,,20,20,,0.025,,,1742400,x,,,,,,,,,,,,,
12503,105,Unincorporated Napa,AV:AC,,1,,,,,,,,,,,,,,,,,,x,,,,,,
12504,105,Unincorporated Napa,AW,,,35,20,,20,20,,1,,,6969600,x,,,,x,,x,x,,,,,,
12505,105,Unincorporated Napa,AW:AC,,1,35,20,,20,20,,1,,,6969600,,,,,x,,x,x,,,,,,
12506,105,Unincorporated Napa,AW:AH,,0.8,35,20,,9,20,,20,40,,6969600,x,x,x,,x,,x,x,,,,,,
12507,105,Unincorporated Napa,AW:PS,,,35,20,,20,20,,1,,,6969600,x,,,,x,,x,x,,,,,,
12508,105,Unincorporated Napa,AW:SWP,,,35,20,,20,20,,1,,,6969600,,,,,,,,,,,,,,
12509,105,Unincorporated Napa,AW:UR,,,35,20,,20,20,,1,,,6969600,x,,,,,,,,,,,,,
12510,105,Unincorporated Napa,CL,,1,35,,,,,,,,,21780,,,,,x,x,,,,x,,,,
12511,105,Unincorporated Napa,CL:AC,,1,35,,,,,,,,,,,,,,x,x,,,,x,,,,
12512,105,Unincorporated Napa,CL:AH,,1.75,35,,,,,,20,,,,,x,x,,x,x,,,,x,,,,
12513,105,Unincorporated Napa,CL:HR,,,35,,,,,,,,,,,,,,,,,,,,,,,
12514,105,Unincorporated Napa,CN,,0.11,35,,,,,,,,,21780,,,,,,x,,,,x,,,,
12515,105,Unincorporated Napa,CN:UR,,,35,,,,,,,,,,,,,,,,,,,,,,,
12516,105,Unincorporated Napa,GI:AC,,1,35,,,,,,,50,,,,,,x,,,x,x,,,,,,
12517,105,Unincorporated Napa,I,,0.7,35,20,,20,20,,,35,,20000,,,,x,,,x,x,,,,,,
12518,105,Unincorporated Napa,I:AC,,0.7,35,20,,20,20,,,35,,,,,,x,,,x,x,,,,,,
12519,105,Unincorporated Napa,IP:AC,,1,35,,,,10,,,50,,,,,,x,,,x,x,,,,,,
12520,105,Unincorporated Napa,MC,,0.8,35,20,,20,20,,,40,,,,,,,,,,x,,x,,,,
