x,y,apn
-122.471359828,37.9032060208,Unincorporated Marin-3905107
-122.488422474,37.8972569163,Tiburon-3425215
-122.143779215,38.1938589441,Fairfield-180212080
-122.90836696,38.1789865468,Unincorporated Marin-10421015
-122.912087074,38.1847604956,Unincorporated Marin-10422002
-122.855924839,38.1169844256,Unincorporated Marin-10622031
-122.70248434,38.0654675477,Unincorporated Marin-12105011-1
-122.505913115,37.8746164615,Unincorporated Marin-5230201
-122.50611382,37.8747941972,Unincorporated Marin-90107027
-122.63661076,38.2257919932,Petaluma-008-294-017
-122.744984652,38.4616768295,Santa Rosa-015-533-075
-122.7433372,38.4883496255,Unincorporated Sonoma-058-035-001
-122.44845839,38.164075385,Unincorporated Sonoma-068-190-025-1
-122.859609697,38.5786492891,Unincorporated Sonoma-110-080-009
-122.13535198,38.1789452822,Fairfield-181312180
-122.744621387,38.6725436526,Unincorporated Sonoma-131-230-016
-122.743338068,38.4625971204,Santa Rosa-015-520-040
-122.297927526,37.8028102376,Oakland-000O039201300
-122.59472932,38.2415293264,Petaluma-017-410-031
-122.223528565,37.8082503805,Oakland-024 054503100
-122.231079808,37.7723137758,Oakland-025 066701601
-122.215007105,37.8088579647,Oakland-029A132804600
-122.779866366,38.2553554154,Unincorporated Sonoma-022-170-013-1
-122.809258838,38.3500888864,Unincorporated Sonoma-025-060-016-1
-122.162430692,37.7619021443,Oakland-043A465100915
-122.230843003,37.8552960541,Oakland-048H760201500
-122.253226921,37.7470100906,Alameda-074 132701100
-122.124381034,37.7048879994,Unincorporated Alameda-080 003100806
-122.755863577,38.5091780586,Unincorporated Sonoma-039-034-026
-122.004419217,37.5895974811,Union City-087 010100400
-121.895298881,37.5941528664,Unincorporated Alameda-096 012500800
-121.779747449,37.6734730315,Livermore-097 009002904
-121.695012701,37.6666334912,Unincorporated Alameda-099A162501700
-121.738643153,37.6820100208,Livermore-099A291303700
-122.079845063,37.6725378883,Hayward-427 000100200
-122.082492653,37.5863624727,Union City-482 004401600
-122.081291998,37.5859767168,Union City-482 004402101
-122.021401312,37.6027960278,Union City-486 001202300
-122.551008475,38.3584461604,Unincorporated Sonoma-054-030-009-2
-122.484685496,38.3159601289,Unincorporated Sonoma-056-305-018
-122.743092006,38.4911761253,Unincorporated Sonoma-058-050-051
-121.941346206,37.5049246064,Fremont-519 131000303
-121.911604069,37.3211928799,San Jose--386215
-122.034119857,37.5682162766,Fremont-543 025602303
-122.036755127,37.5866525093,Fremont-543 031809700
-121.851902526,37.2487396521,San Jose-69425052
-122.80548188,38.3701221094,Unincorporated Sonoma-063-240-024
-121.930748658,37.709568705,Dublin-941 017400202
-122.575287952,38.2161687667,Petaluma-068-010-024-1
-121.830120841,37.6731190513,Unincorporated Alameda-946 135000914
-121.837257878,37.6639869971,Pleasanton-946 460100300
-121.885771957,37.649790373,Pleasanton-947 001207400
-121.874841045,37.7081466024,Dublin-986 002201000
-122.129068167,37.8238324532,Moraga-42194
-122.385288672,37.9201990332,Richmond-127038
-122.357406716,37.9360475418,Richmond-156394
-121.68790545,37.9463608148,Brentwood-159114
-122.837018456,38.6177577513,Unincorporated Sonoma-087-130-004
-123.007831481,38.4684045997,Unincorporated Sonoma-094-129-006
-121.705245619,37.9623576282,Brentwood-198915
-121.968238903,37.7763614049,San Ramon-20191
-123.066291176,38.4426323337,Unincorporated Sonoma-096-100-013
-122.339378326,37.9567257562,San Pablo-206759
-121.631926919,37.9858568879,Oakley-251204
-123.030495624,38.3133010501,Unincorporated Sonoma-100-150-019
-122.031433978,37.9725586548,Concord-231787
-123.105437968,38.5430421241,Unincorporated Sonoma-106-270-014
-123.28543164,38.5527995722,Unincorporated Sonoma-109-200-037
-123.037495052,38.576902317,Unincorporated Sonoma-111-070-024-2
-122.234903707,38.0030398698,Hercules-313799-1
-121.62755691,37.9986039649,Unincorporated Contra Costa-287481
-121.889913344,37.8000112493,Unincorporated Contra Costa-30928
-121.871282196,38.0123598627,Pittsburg-321668
-122.180880434,38.0085995621,Unincorporated Contra Costa-324397-1
-121.888608815,38.018066623,Pittsburg-331869
-121.838461465,37.8906573338,Unincorporated Contra Costa-79704
-122.463536493,38.2805145673,Sonoma-128-172-001
-121.662853784,38.0317508036,Unincorporated Contra Costa-345608
-122.433991006,38.25987891,Unincorporated Sonoma-128-381-055
-122.410841471,38.2208116301,Unincorporated Sonoma-128-491-005
-122.821274022,38.4298059573,Santa Rosa-130-250-050
-122.838302726,38.756174661,Unincorporated Sonoma-131-010-008
-122.540657599,38.3240569583,Unincorporated Sonoma-133-010-064-2
-122.098568984,37.8693562641,Lafayette-62728
-122.154876711,38.484121894,Unincorporated Napa-1899
-122.707312579,38.3410044251,Rohnert Park-143-061-016
-122.246770694,38.2723180808,Unincorporated Napa-905
-122.680374893,38.3414402444,Rohnert Park-143-340-004-1
-122.430679933,37.7849677291,San Francisco-0700035
-122.402589377,37.6405551242,South San Francisco-15172110
-122.220704893,37.4725940701,Redwood City-53326090
-122.191059803,37.414199951,Unincorporated San Mateo-74290020
-121.987181331,37.3974562471,Sunnyvale-10428052
-122.00418504,38.2276335866,Unincorporated Solano-46130010
-122.226066077,37.7918891341,Oakland-026 078101301
-122.004767264,38.0765912158,Unincorporated Solano-90010060
-122.133475735,38.044401774,Benicia-80140130
-122.19523788,38.1045532768,Vallejo-82134060
-122.167561823,38.0535893514,Unincorporated Solano-89092220
-121.873343412,38.1105198228,Unincorporated Solano-90110050
-122.022132704,38.0882734239,Unincorporated Solano-90010020
-121.907480042,38.0591578404,Unincorporated Solano-90060380
-122.089309776,38.2910379719,Fairfield-151951110
-122.087753595,38.2908692955,Fairfield-151952040
-122.021231686,38.2710059544,Fairfield-169021010
-122.012092051,38.2666426395,Fairfield-169231030
-121.953616569,38.2775812216,Fairfield-174050040-2
-122.213563887,37.7606759665,Unincorporated Alameda-034 234100604
-123.010508737,38.4607567893,Unincorporated Sonoma-096-060-018
-121.633331528,38.017242869,Unincorporated Contra Costa-331508
-122.179724191,37.7678192551,Oakland-039 330000100
-122.557330939,38.6261331862,Unincorporated Napa-49
-122.256007561,38.5193383948,Unincorporated Napa-193
-122.248674403,38.5088030372,Unincorporated Napa-195-2
-122.477637736,37.710200831,San Francisco-7380036
-122.321151048,37.5656845507,San Mateo-34182999
-122.063793676,38.2830085267,Fairfield-151610090-1
-123.033392984,38.4675434836,Unincorporated Sonoma-096-200-041
-123.068139139,38.4970182746,Unincorporated Sonoma-105-070-032
-122.850223518,38.0972899992,Unincorporated Marin-11231019
-121.852917277,37.3217943978,San Jose-47712044
-121.820697224,37.2956287908,San Jose-49426011
-121.374250596,37.1173240473,Unincorporated Santa Clara-86519012-1
-122.622866512,38.2531589255,Petaluma-007-454-007
-122.80981398,38.5787428063,Unincorporated Sonoma-086-100-016-1
-123.123854028,38.4425999899,Unincorporated Sonoma-099-040-048
-123.09376462,38.3989734942,Unincorporated Sonoma-101-140-012
-122.756662487,38.3672422343,Unincorporated Sonoma-134-251-072
-122.202508399,37.8115333369,Oakland-029A131300600
-122.190347424,37.7601375893,Oakland-041 413100100
-122.173462937,37.7551461689,Oakland-043 456101700
-122.189094894,37.8239452471,Oakland-048D728803403
-122.246038834,37.7477519489,Alameda-074 132204100
-122.276881971,37.7711502981,Alameda-074 132803100
-121.799785666,37.6758584353,Livermore-099 033210300
-121.788326835,37.6449242982,Unincorporated Alameda-099 047500408
-121.733009363,37.7058804335,Livermore-099 131505300
-121.726566255,37.6788993759,Livermore-099A150400100
-122.886617207,38.473282272,Unincorporated Sonoma-084-020-039
-122.093142981,37.6121824338,Hayward-461 003704800
-122.093341325,37.6120519855,Hayward-461 003704800
-122.093796702,37.6116403226,Hayward-461 003704700
-122.094022681,37.6073720595,Hayward-461 010300300
-122.084712394,37.5875815814,Union City-482 004404200
-122.083360051,37.5863268841,Union City-482 004406200
-122.084022765,37.5874599201,Union City-482 004406900
-121.981124405,37.5659867396,Fremont-507 078302100
-121.914167738,37.5190441622,Fremont-513 072804300
-122.098887433,37.4960192785,Unincorporated San Mateo-96230140
-122.065293998,37.5927635325,Union City-483 004703900
-121.819025114,37.6968478584,Livermore-904 000405200
-121.967703873,37.7112300894,Unincorporated Alameda-941 001000500-2
-121.896508241,37.6485002702,Pleasanton-946 459203700
-121.900455371,37.6526814584,Pleasanton-946 459303701
-122.289712806,38.001877531,Pinole-310447
-122.022717162,37.6014052559,Union City-486 002406801
-122.025646636,37.9221831343,Walnut Creek-119522
-121.75760444,37.9801724707,Antioch-230089
-121.627615636,37.989533283,Oakley-263179
-121.98384064,37.5491488052,Fremont-501 113000702
-122.133481838,38.2310544028,Fairfield-27810040
-121.622216456,38.0136192069,Unincorporated Contra Costa-318599
-122.526260441,38.1197114508,Novato-14331116
-122.549428419,38.0359968183,Unincorporated Marin-16429063-1
-123.024210543,38.5757776696,Unincorporated Sonoma-069-020-016-1
-123.052120409,38.4486712872,Unincorporated Sonoma-096-130-023
-122.061685997,37.9314941897,Walnut Creek-139006
-122.196292305,37.7520071408,Oakland-041 417300501
-121.875687164,37.6587278185,Pleasanton-094 010200601
-121.778178364,37.6761185777,Livermore-097 007900900
-121.742295085,37.6751511919,Livermore-099 110100200
-122.08490874,37.581573117,Union City-482 005300500
-121.920290875,37.5300841235,Fremont-513 061003101
-121.933712932,37.7240603976,Dublin-941 018403600
-122.036668549,37.5864948254,Fremont-543 031809900
-122.031048066,37.9722517696,Concord-229494
-121.63960529,37.9857885496,Oakley-250061
-122.196416978,37.5317134385,Unincorporated San Mateo-54300540
-122.015366219,37.9065015781,Walnut Creek-91423
-121.696452102,37.1410408404,Unincorporated Santa Clara-76406021
-122.185844737,38.0657066376,Unincorporated Solano-86072080
-122.266559993,38.1479328783,Vallejo-67344120
-122.22990326,38.1418127273,Vallejo-68204040
-122.385123893,37.7208955479,San Francisco-4876011
-121.970786999,37.4401061465,San Jose-01523001
-122.249919673,37.7366933775,Alameda-074 134207000
-122.483954004,37.5957781133,Pacifica-23160490
-121.633259077,37.98460315,Oakley-249217
-122.258970839,37.8368694805,Oakland-014 123300702
-122.194794114,37.7974912042,Oakland-029 107302002
-121.689493249,37.996633865,Oakley-280929
-121.884942272,38.0301413595,Pittsburg-328396
-121.825919257,37.3358671604,San Jose-49115010
-122.468020634,37.7466168198,San Francisco-2338012
-122.503383853,37.874889078,Unincorporated Marin-5231201
-122.310027911,37.8357191131,Unincorporated Alameda-049 152000200
-121.818508993,37.2903164532,Unincorporated Santa Clara-49462025
-121.848068308,37.3056303815,San Jose-49760012
-121.800169777,37.658797596,Livermore-099 134501100-2
-121.785335683,37.977670681,Antioch-235659
-122.242899474,38.1421525105,Vallejo-68483180
-122.178774392,38.0783236587,Benicia-86394100
-121.955564345,38.3537535087,Vacaville-131343040
-121.987943268,38.2866138027,Fairfield-170010380
-122.138886045,38.1728046243,Fairfield-181411050
-122.098895377,37.633835307,Hayward-456 001404402
-121.881850191,38.0287927993,Pittsburg-342966
-122.313085518,37.9084390622,Richmond-102037
-122.033548305,37.9216802268,Walnut Creek-119770
-122.388298686,37.9119020487,Richmond-119550-2
-122.284842273,37.815098036,Oakland-005 041600101
-122.060831267,37.9340233489,Pleasant Hill-136153
-122.348642322,37.9175660456,Richmond-119500
-121.951569413,38.0115403233,Pittsburg-321417
-122.254942982,37.7461297487,Alameda-074 132703500
-121.6253554,38.0114824599,Unincorporated Contra Costa-313299
-121.548165916,37.8400424676,Unincorporated Contra Costa-48946
-122.208334404,37.3306407436,Unincorporated San Mateo-80110320
-121.822692962,38.0151174385,Antioch-325386
-121.613164843,37.8974356731,Unincorporated Contra Costa-78822
-123.05915365,38.3459280213,Unincorporated Sonoma-100-230-031
-121.8228625,38.00477508,Antioch-303910
-121.617182423,37.899729169,Unincorporated Contra Costa-80840
-121.652208184,37.8817434213,Unincorporated Contra Costa-66392
-122.547647809,37.893866628,Unincorporated Marin-4723102
-122.046259312,38.2485462268,Fairfield-30235060
-122.083554088,38.2445928813,Unincorporated Solano-150240020
-122.345074103,37.9176383303,Richmond-120478
-122.394269461,37.735243092,San Francisco-5328020
-122.501837079,37.888712758,Unincorporated Marin-4329308
-122.547938018,37.8989978569,Unincorporated Marin-4713107
-121.851364644,37.2485365805,San Jose-69423096
-121.859495833,37.2826512054,San Jose-45544098
-122.477982966,37.509972691,Unincorporated San Mateo-47076230
-122.446000549,37.6305933539,San Bruno-17190260
-122.501596657,37.5988517959,Pacifica-22161140
-122.326921547,37.4337295938,Unincorporated San Mateo-67171120
-122.189601533,37.5045433363,Redwood City-54310080
-122.436756001,37.4455963187,Half Moon Bay-65086190
-122.48359585,37.9207105377,Unincorporated Marin-3802261
-122.434561889,37.4468405023,Half Moon Bay-65088060
-122.302779413,37.8972421109,Albany-066 279803700
-121.636041943,37.9838165499,Oakley-247664
-122.443610047,37.8798457429,Unincorporated Marin-5921211
-121.636152454,37.990511914,Oakley-264067
-122.500718889,38.1008085536,Unincorporated Marin-15714113
-122.54073383,37.996188627,San Rafael-17905116-2
-122.234878505,37.7503884117,Unincorporated Alameda-069 002700304
-122.393885086,37.7845253554,San Francisco-3764058
-122.438343838,37.439796674,Half Moon Bay-65155010
-122.4484509,37.476074841,Half Moon Bay-48201010
-122.447362909,37.4769336161,Half Moon Bay-48203170
-122.221933513,37.3214433704,Unincorporated San Mateo-80330020-2
-121.850883025,37.1460649277,Unincorporated Santa Clara-56225062-2
-121.974193899,38.3386539179,Vacaville-132091160
-122.204877858,38.4837928237,Unincorporated Napa-1862
-122.231164409,37.7471181175,Alameda-074 104000100-1
-122.323089343,38.8369360225,Unincorporated Napa-2567
-122.205791282,38.4538807373,Unincorporated Napa-1950
-122.113801088,37.5027761068,Menlo Park-93600999
-122.25344984,37.8264801142,Oakland-012 099300500
-122.266958637,37.8403241161,Oakland-014 121202000
-122.047274011,37.6572497878,Hayward-081D164500801
-121.925108098,37.544034919,Fremont-513 045000900
-121.682885162,37.921366876,Brentwood-111021
-121.689177914,37.9903903946,Oakley-244124
-121.62732679,38.0180704147,Unincorporated Contra Costa-329016
-122.046570185,38.2464802123,Fairfield-30275010
-122.034518134,38.2653038265,Fairfield-33113220
-122.511196733,37.9576952149,Unincorporated Marin-1808404
-122.391539,37.7546402093,San Francisco-4227026
-122.334653532,37.43460712,Unincorporated San Mateo-67095010
-122.457464536,38.2848348633,Sonoma-018-412-033
-121.886483116,38.0740747478,Unincorporated Solano-90050080
-122.254827891,37.5099137919,San Carlos-46090280
-121.988334686,38.1647272673,Unincorporated Solano-46190180-2
-122.528613596,37.9976783265,San Rafael-17927019
-122.448191829,37.7339597446,San Francisco-3032A021
-121.895580209,37.2504184313,San Jose-56927017
-121.957518778,37.938473066,Concord-149188
-121.996566359,38.2800568321,Fairfield-170222020
-121.713154869,37.9509229116,Brentwood-171439
-122.2830306,38.3000020261,Napa-5208
-122.713863997,38.4373277484,Santa Rosa-010-068-003
-122.067435286,37.9166632213,Walnut Creek-110588
-122.451252601,37.6366882983,South San Francisco-91065220
-121.920588723,37.6358587076,Unincorporated Alameda-096 054001501
-121.768928626,37.6844087992,Livermore-098 028000201
-122.098523653,37.6736714878,Unincorporated Alameda-429 005505200
-122.368982452,37.9322153773,Richmond-148461
-122.392016846,37.6836740194,Brisbane-7136999
-122.866320777,38.5147937476,Unincorporated Sonoma-066-230-069-2
-122.456178329,37.8717625094,Unincorporated Marin-5915101
-122.162500626,38.0486177509,Unincorporated Solano-89172060
-121.741798663,37.958988168,Brentwood-194093
-121.638592375,37.9877167642,Oakley-266608-1
-122.16521497,37.7660499441,Oakland-040A342003700
-122.166713184,38.0510196844,Unincorporated Solano-89162040
-122.176994654,38.0606150015,Unincorporated Solano-86131040
-122.179537713,37.7709975797,Oakland-039 327900100
-122.27074807,37.8591591031,Berkeley-054 172400500
-122.641460347,38.2629956903,Petaluma-137-380-059
-122.086845268,37.9757277316,Pleasant Hill-239683
-121.853957929,37.9867584233,Antioch-244067
-122.032404997,38.0085816519,Concord-316761
-121.967392988,37.436112707,San Jose-01518014
-122.239772572,38.0742855021,Unincorporated Solano-62030160
-122.375636696,37.7336400086,San Francisco-4629A009
