zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P
1270,26,1270,6,1.0,449.0,924.0,192.0,3581,1143.0,872.0,867.0,1274.0,1460.0,963.0,0.128,4564.0,129,135.0,4714.0,433.30922799,1011.97778124,552.0,1054.0,8545.0,14760,14889,7505,876.0,3386.0,4993.0,4419.0,1215.0
1271,26,1271,6,0.0,146.0,424.0,98.0,913,29.0,216.0,843.0,1127.0,1557.0,959.0,0.078,4486.0,0,242.0,4108.0,253.388759861,843.105385209,325.0,744.0,4587.0,13697,13697,6969,1216.0,3370.0,5374.0,3134.0,603.0
1272,26,1272,6,0.0,0.0,365.0,4.0,1600,1.0,1230.0,0.0,0.0,0.0,0.0,0.066,0.0,7810,0.0,0.0,483.296120609,0.0,463.0,0.0,890.0,0,7810,2496,0.0,54.0,5774.0,1714.0,268.0
1273,26,1273,6,0.0,63.0,651.0,55.0,924,62.0,93.0,343.0,553.0,399.0,209.0,0.075,1504.0,4,267.0,1069.0,74.4096099168,319.883556676,56.0,326.0,2115.0,4064,4068,2291,114.0,381.0,2362.0,1057.0,154.0
1274,26,1274,6,0.0,120.0,800.0,418.0,1644,25.0,281.0,764.0,805.0,529.0,177.0,0.135,2275.0,0,1101.0,1153.0,168.86167533,277.464344409,122.0,342.0,625.0,6092,6092,3128,458.0,1375.0,2295.0,1392.0,572.0
1275,26,1275,6,0.0,45.0,179.0,114.0,375,7.0,30.0,341.0,457.0,317.0,153.0,0.092,1268.0,1,673.0,578.0,29.9860979905,147.990630172,17.0,169.0,275.0,3288,3289,2023,245.0,733.0,1340.0,789.0,182.0
1276,26,1276,6,1.0,83.0,210.0,15.0,349,6.0,34.0,285.0,463.0,338.0,199.0,0.091,1285.0,0,477.0,861.0,25.4890954389,163.859520847,17.0,153.0,267.0,3640,3640,1941,232.0,907.0,1370.0,940.0,191.0
1277,26,1277,6,0.0,49.0,117.0,30.0,264,6.0,62.0,128.0,427.0,755.0,591.0,0.098,1901.0,11,268.0,1772.0,9.78556676096,287.909055945,14.0,276.0,430.0,5566,5577,2808,412.0,1481.0,1954.0,1397.0,333.0
1278,26,1278,6,0.0,53.0,221.0,17.0,495,9.0,195.0,171.0,312.0,380.0,210.0,0.095,1073.0,0,19.0,1089.0,66.9776119081,196.222911115,56.0,228.0,1390.0,3235,3235,1930,213.0,817.0,1147.0,882.0,176.0
1279,26,1279,6,288.0,407.0,518.0,673.0,5483,2598.0,999.0,460.0,437.0,498.0,385.0,0.178,1780.0,21,16.0,1538.0,780.176302625,4221.74815201,792.0,5011.0,13849.0,4674,4695,2459,230.0,871.0,1301.0,1739.0,554.0
1280,26,1280,6,10.0,305.0,1616.0,2284.0,5140,333.0,592.0,1412.0,1367.0,1140.0,740.0,0.327,4659.0,104,584.0,3586.0,414.738352674,673.761344615,302.0,759.0,1678.0,10455,10559,4959,453.0,1939.0,2626.0,2725.0,2816.0
1281,26,1281,6,0.0,601.0,575.0,575.0,2471,57.0,663.0,952.0,785.0,480.0,184.0,0.135,2401.0,0,1112.0,950.0,100.620191215,230.225630078,126.0,226.0,612.0,6038,6038,3040,509.0,1229.0,2534.0,1178.0,588.0
1282,26,1282,6,4.0,234.0,624.0,290.0,1716,111.0,453.0,1080.0,1076.0,1113.0,1007.0,0.09,4276.0,4,650.0,3282.0,150.184181676,1074.25279728,180.0,1122.0,2907.0,13301,13305,6341,1277.0,3237.0,5062.0,2994.0,735.0
1283,26,1283,6,0.0,525.0,887.0,57.0,1817,59.0,289.0,452.0,512.0,416.0,142.0,0.205,1522.0,63,372.0,1202.0,48.9508636963,217.573857034,84.0,238.0,457.0,4081,4144,2000,277.0,900.0,1391.0,924.0,652.0
1284,26,1284,6,3.0,677.0,3040.0,261.0,5302,94.0,1227.0,631.0,636.0,436.0,265.0,0.238,1968.0,20,385.0,1584.0,170.276133615,502.776612951,157.0,460.0,1511.0,4940,4960,2294,272.0,849.0,1482.0,1463.0,894.0
1285,26,1285,6,0.0,107.0,462.0,155.0,906,92.0,90.0,265.0,404.0,652.0,481.0,0.202,1802.0,5,0.0,1814.0,53.2908368367,525.211071555,61.0,496.0,1246.0,4685,4690,2693,197.0,864.0,1096.0,1896.0,637.0
1286,26,1286,6,208.0,153.0,22.0,34.0,877,54.0,406.0,295.0,417.0,401.0,458.0,0.182,1571.0,8,1.0,1609.0,365.035429641,13550.3906487,96.0,10421.0,56212.0,4371,4379,2364,183.0,816.0,1042.0,1825.0,513.0
1287,26,1287,6,441.0,127.0,94.0,77.0,1618,636.0,243.0,246.0,306.0,213.0,147.0,0.151,912.0,15,29.0,793.0,802.012157873,3851.98326394,3460.0,2606.0,109722.0,2708,2723,1321,175.0,605.0,881.0,781.0,281.0
1288,26,1288,6,68.0,243.0,1129.0,256.0,2087,86.0,305.0,701.0,1093.0,1148.0,678.0,0.113,3620.0,1,536.0,3234.0,120.084507277,765.011749144,126.0,785.0,2502.0,11480,11481,5800,977.0,2663.0,4029.0,2996.0,816.0
1289,26,1289,6,17.0,202.0,617.0,298.0,2795,1133.0,528.0,734.0,857.0,490.0,189.0,0.154,2270.0,0,329.0,1976.0,502.489711342,402.712489491,437.0,473.0,4140.0,7013,7013,3043,579.0,1615.0,2468.0,1563.0,788.0
1290,26,1290,6,438.0,197.0,476.0,275.0,2504,462.0,656.0,1406.0,1352.0,633.0,454.0,0.257,3845.0,116,94.0,3307.0,2781.99675965,3084.75700782,3135.0,4043.0,149505.0,8475,8591,2746,525.0,1535.0,2420.0,2399.0,1712.0
1291,27,1291,7,66.0,134.0,422.0,550.0,1657,163.0,322.0,1396.0,1001.0,612.0,221.0,0.272,3230.0,6,1674.0,1759.0,6660.97210696,3529.77057068,60.0,1148.0,18433.0,10633,10639,3400,672.0,1967.0,2852.0,2915.0,2233.0
1292,27,1292,7,193.0,1541.0,1217.0,563.0,10563,4411.0,2638.0,468.0,849.0,1053.0,390.0,0.141,2760.0,51,111.0,2770.0,1604.36090931,785.528304163,1703.0,719.0,10156.0,9755,9806,3259,658.0,2561.0,3276.0,2381.0,930.0
1293,27,1293,7,19.0,419.0,393.0,76.0,1175,68.0,200.0,630.0,697.0,425.0,417.0,0.237,2169.0,100,1090.0,1306.0,998.31263212,705.849662081,22.0000000005,399.0,3647.0,5390,5490,2713,351.0,937.0,1893.0,1312.0,997.0
1294,27,1294,7,0.0,65.0,3183.0,24.0,3791,272.0,247.0,3.0,0.0,17.0,0.0,0.082,20.0,0,29.0,0.0,210.099524048,0.0756069415452,230.0,486.0,1242.0,28,28,9,0.0,1.0,16.0,10.0,1.0
1295,27,1295,7,19.0,276.0,714.0,602.0,2485,134.0,740.0,818.0,854.0,612.0,315.0,0.136,2599.0,44,516.0,2181.0,211.448335198,526.819048801,139.0,504.0,1204.0,7655,7699,3847,571.0,1636.0,3033.0,1750.0,709.0
1296,27,1296,7,37.0,110.0,409.0,75.0,899,107.0,161.0,425.0,431.0,318.0,378.0,0.208,1552.0,6,176.0,1492.0,217.69674155,944.299101039,17.0,692.0,1610.0,3606,3612,1935,207.0,584.0,1123.0,1172.0,526.0
1297,27,1297,7,88.0,398.0,1135.0,180.0,2527,283.0,443.0,1006.0,1098.0,700.0,398.0,0.173,3202.0,313,1583.0,1949.0,86.7631151046,352.253362031,22.0,388.0,637.0,8616,8929,4607,711.0,1818.0,3262.0,2023.0,1115.0
1298,27,1298,7,10.0,614.0,1580.0,569.0,4273,491.0,1009.0,306.0,222.0,102.0,70.0,0.109,700.0,12,349.0,409.0,122.729168073,68.4902879817,64.0,95.0,337.0,1770,1782,859,166.0,325.0,835.0,325.0,131.0
1299,27,1299,7,24.0,737.0,1122.0,330.0,3733,278.0,1242.0,479.0,400.0,137.0,81.0,0.12,1097.0,243,527.0,668.0,54.6843403714,88.9544916215,36.0,103.0,250.0,2395,2638,1176,176.0,496.0,1198.0,558.0,210.0
1300,27,1300,7,0.0,132.0,220.0,18.0,607,41.0,196.0,289.0,301.0,197.0,60.0,0.103,847.0,1,258.0,639.0,33.5866917056,104.485664597,7.00000000001,124.0,212.0,2511,2512,1380,226.0,607.0,1024.0,485.0,170.0
